symbol,slug,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,normalized_total_volume,normalized_total_volume_before_max,normalized_total_volume_orig,normalized_total_volume_orig_before_max,total_volume,total_volume_before_max,total_volume_orig,total_volume_orig_before_max,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade
ABY,applebyte,ArtByte,0.000786503,6.35199e-05,12.381993674423292,12.381993674423292,10.152277121901728,5.286909911155985,8.09960963494399,5.778926588370052,7.008577574088922,182.29389250871083,256.3597340000001,1339426.5785585828,932618.3561684133,104636.69430000002,32044.966750000014,768830856.0926266,116577294.52105166,2,False,False,True,False,False,False,True,2014-06-12
EXCL,exclusivecoin,ExclusiveCoin,0.00762839,0.000624025,12.224494210969112,12.224494210969112,10.487748878825125,3.9696850252942624,5.666465705662197,2.3194375980626463,3.4225222485542406,721.8758930818971,3001.0135514705885,219488.78958065895,618992.6667194818,334950.4143900002,204068.92150000003,101842798.36542575,42091501.33692476,1,False,False,False,False,False,False,True,2014-09-30
XPD,petrodollar,PetroDollar,0.00501889,2.60497e-05,192.66594241008534,192.66594241008534,129.64018184636046,15.72309168999128,15.905388419834962,14.409175629403116,14.357730691672453,33.28146373150044,48.55981333333333,95550.70067500978,171682.71377677328,21033.885078308278,291.35888,60388042.82660618,1030096.2826606396,1,False,False,False,False,False,False,False,2014-04-15
CACH,cachecoin,CacheCoin,4.80571,0.000224329,21422.5980591007,21422.5980591007,3636.584461479088,18.217981368637584,26.086065695332685,89.67265375796082,111.09240506691793,1269.576333459386,10753.28388888889,23689.79380145804,3181.0370967329927,876007.6700869763,193559.11000000002,16345957.723006047,57258.66774119387,0,False,False,False,False,False,False,False,2014-02-15
ORO,orobit,ORObit,0.0922159,5.87389e-06,15699.28956790134,849.0318838444754,643.0676429567644,40.41281902765695,107.88454540010433,23.053818841169686,98.57193510097055,12.78318887032674,19.012439171735803,3195.775570470702,3772.4522803590844,6263.762546460102,5893.856143238099,1565930.029530644,1169460.2069113161,0,False,False,False,False,False,False,False,2014-02-27
FIC,full-integrity-coin,Full Integrity Coin,1.82178e-05,2.22413e-07,81.90978045348069,81.90978045348069,81.67256196790983,4.9575961544623794,16.159900738301687,4.276582706514002,3.9893328240029198,7.060029176381214,8.620856325850413,1657324.083215108,1821523.4180777401,1277.8652809249998,1043.1236154279,299975659.06193453,220404333.58740655,3,False,False,False,False,False,False,False,2015-07-09
JINN,jinn,Jinn,7.43232,1.5715,4.729443207126949,4.729443207126949,2.9733799537529704,1.8863060445082522,1.8927346626109973,1.9518839890528483,1.9857805429405273,509.0099414750544,9919.52,133.67674629643048,1714.9965820212738,234653.58302000008,19839.04,61624.980042654446,3429.9931640425475,1,False,False,False,False,False,False,False,2014-10-03
PND,pandacoin-pnd,Pandacoin,5.14043e-05,3.34901e-07,153.4910316780183,153.4910316780183,35.4348680264981,5.5963050533399485,8.961951234337619,5.002110418732234,4.597540208853781,1416.2166202733442,2435.7923711111116,137810881.80271003,247750043.3659896,961611.0851656008,548053.2835000001,93573588744.04012,55743759757.34766,6,False,False,False,False,False,False,False,2014-02-27
GB,greenbacks,GreenBacks,0.0138381,9.15669e-05,151.12557048453098,151.12557048453098,94.24380078047851,14.76326604817798,16.3520649127683,2.270371952497644,3.002036750094533,1692.5452308267375,106482.43999999999,277690.3780434217,11449484.103137944,846272.6154133687,532412.2,138845189.02171087,57247420.515689716,0,False,False,False,False,False,False,False,2014-08-23
XXX,xxxcoin,XxXcoin,0.00604993,6.49394e-05,93.16270245798391,93.16270245798391,26.432066618316544,8.2512029290429,8.55758906759212,2.811624571404328,3.008994926345797,741.3243869007208,15462.970000000001,344520.6575268335,3818184.6186941937,409211.0615691979,92777.82,190175402.95481208,22909107.712165162,0,False,False,False,False,False,False,False,2014-07-03
XQN,quotient,Quotient,0.0247092,6.99121e-05,353.432381519079,353.432381519079,71.72336120891593,11.146478836546601,11.146478836546601,13.817990983092427,13.817990983092427,245.0327728581907,1101.68,137028.3394815135,44585.82228481699,100218.40409899999,1101.68,56044590.84793903,44585.82228481699,1,False,False,False,False,False,False,True,2014-11-23
MIN,minerals,Mineralscoin,0.046223,0.000102533,450.8109584231418,450.8109584231418,93.07144007731958,22.860289664972687,27.454439296112405,3.9655883050454785,4.587425457753632,3969.6107300943117,90867.79461538463,340562.964040522,3352983.3546663853,2238860.451773192,1181281.33,192077511.7188544,43588783.61066301,0,False,False,False,False,False,False,False,2014-06-21
SF0,sharkfund0,sharkfund0,1194.53,0.113961,10481.919253077807,19.225742695366947,11.685530653571114,3.404945296264746,3.5299063498893775,1585.3255679478852,2.543034977764176,265.190224291772,3867.8215,351.9483336036605,20827.256046722185,125700.16631429993,30942.572,166823.51012813507,166618.04837377748,1,False,False,False,False,False,False,False,2014-09-14
FNX,fantom,Fantom,0.00291092,5.65651e-05,51.4614134864077,51.4614134864077,35.61080758380575,5.541426578380739,5.541426578380739,5.15662939714309,5.15662939714309,15.46628332444444,145.614,27398.17351743578,50023.3603122037,695.9827495999998,145.614,1232917.80828461,50023.3603122037,1,False,False,False,False,False,False,False,2015-11-23
LIT,lightcoin,Lightcoin,0.0149227,5.49826e-06,2714.0768170293877,2714.0768170293877,406.2179296978144,40.816444832793614,48.37674028398278,19.251844405693323,21.05515137935764,107.11541614613728,1216.6828571428573,138190.09462741498,163169.3001528542,49915.783924099975,8516.78,64396584.096375376,1142185.1010699794,0,False,False,False,False,False,False,False,2014-07-05
GHC,gamerholiccoin,GamerholicCoin,0.0861274,0.00059053,145.84762840160533,145.84762840160533,64.34524698921197,9.869293060845592,12.812238400809688,9.463727388485788,9.886538709075746,286.26555620925114,306.1486187586207,31455.021104521995,21593.288103068597,129964.56251900003,17756.619888,14280579.581452986,1252410.7099779786,1,False,False,False,False,False,False,True,2014-10-10
XUP,upcoin,UPcoin,0.0119571,1.75684e-05,680.6026729810342,680.6026729810342,680.6026729810342,8.778842611250866,8.778842611250866,4.573226804483733,4.573226804483733,52.306260183098615,846.498,20005.552442619595,70794.59066161528,3713.7444730000016,846.498,1420394.2234259914,70794.59066161528,1,False,False,False,False,False,False,False,2015-09-22
ZNY,bitzeny,Bitzeny,0.000506681,4.95699e-05,10.221545736424726,10.221545736424726,7.851429332936641,2.9853370991932913,3.9562592313291893,3.1761186948540603,3.6640002072584763,69.60665912087914,113.65549041666668,436327.8104372536,301029.7372432382,12668.411960000003,2727.7317700000003,79411661.49958016,7224713.693837717,1,False,False,False,False,False,False,False,2015-07-09
GAP,gapcoin,Gapcoin,0.0979505,0.000249769,392.1643598685185,392.1643598685185,126.43570593231496,25.385084795733423,26.71398047447483,29.77830049481415,30.227800115029275,78.14963582877027,1272.513,23758.56518618502,13556.374691574532,33682.49304219999,2545.026,10239941.595245743,27112.749383149065,1,False,False,True,False,False,False,False,2014-11-01
AMBER,ambercoin,AmberCoin,0.0475224,0.00367126,12.944438694072335,2.670307811604464,1.931051297054808,1.969572472482202,21.773912048028492,2.2557570445208155,1.574514788237376,730.2675014925372,744.0406712460066,34663.780888095,35835.05618433666,244639.61299999998,232884.73010000004,11612366.597511826,11216372.585697373,6,False,False,False,False,False,False,False,2015-02-06
PRC,prospercoin,ProsperCoin,0.142635,0.000106258,1342.345988066781,1342.345988066781,566.8802212913431,21.439981113078062,23.79662808769471,29.628179934954957,30.871538919234847,51.93634524759906,529.3512,10788.231374906632,4593.207056478459,35368.65111361496,2117.4048,7346785.566311416,18372.828225913836,1,False,False,True,False,False,False,False,2014-02-20
MEOW,kittehcoin,Kittehcoin,0.000795002,1.64077e-07,4845.298244117092,4845.298244117092,1640.1634795310174,41.36650126708846,43.73389356248837,12.933925672220438,13.635948076900712,6732.977170829748,244970.0,109539128.55598982,560616520.7886006,4793879.74563078,979880.0,77991859531.86475,2242466083.1544023,0,False,False,False,False,False,False,False,2014-01-24
PRT,particle,Particle,0.00414628,1.08947e-05,380.5777120985433,380.5777120985433,192.6745850294615,14.06753129106859,14.18850731340477,5.545833895302735,5.563915541832957,1213.635513596784,21635.464999999997,1623291.4728016898,6752904.053130647,867749.3922217006,43270.92999999999,1160653403.053208,13505808.106261294,1,False,False,False,False,False,True,False,2014-01-22
RC,russiacoin,RussiaCoin,0.000816404,0.000395543,2.064008211496601,2.064008211496601,2.062636746284796,1.3552543892727056,1.6241090567106158,1.3358600570080432,1.2847416804602751,23.038328649999997,6.678061099999998,37697.00175863792,13294.196514365398,46.076657299999994,6.678061099999998,75394.00351727584,13294.196514365398,1,False,False,False,False,False,False,False,2016-01-05
CHA,chancecoin,Chancecoin,1.16316,6.19116e-06,187874.32403620647,187874.32403620647,21.350612162484627,4.651103522992889,4.717560938979581,4.709734138561651,4.804303798925797,145.37212850368516,3228.725,588.624158679096,3254.4716224772756,86787.16071670005,6457.45,351408.6227314203,6508.943244954551,1,False,False,True,False,False,False,False,2014-05-20
CHC,chaincoin,ChainCoin,0.00058981,1.72656e-05,34.16099064034844,34.16099064034844,17.155364232631868,4.649683006094527,5.9467551530518605,6.079337508080336,6.724359625826528,0.9906442162068965,1.8330460692307693,10210.848477898699,5956.538882849584,172.37209362,23.8295989,1776687.6351543735,77435.0054770446,1,False,False,False,False,False,False,False,2015-07-16
MRY,murraycoin,Murraycoin,0.0131624,9.66008e-05,136.2556003676988,136.2556003676988,37.90839131837242,11.799691717468505,11.947065471763322,11.630783367392187,11.862188045331383,111.09435413455131,1389.91,98167.07942923151,136183.7198500702,74766.50033255303,2779.82,66066444.45587281,272367.4397001404,0,False,False,False,False,False,False,False,2014-03-03
JAY,jay,Jay,0.303408,0.00957714,31.680439045477044,31.680439045477044,23.35434707308625,2.1790968815916445,3.950623051156489,2.348357466802437,2.9824848131477815,51.305637768113975,79.50616960718685,397.10217773365093,406.20797125130304,13595.994008550204,6042.4688901462005,105232.0770994175,30871.805815099033,1,False,False,False,False,False,False,False,2015-04-17
MMNXT,mmnxt,MMNXT,0.0316022,0.00601431,5.254501347619261,5.254501347619261,4.3592007217009625,2.3518864973835782,2.7295966306363644,2.202855300063308,2.3732930337388236,503.2849085907236,1048.5048780256411,35081.85595721036,47329.51952244541,222451.92959709984,40891.690243000005,15506180.333086979,1845851.261375371,2,False,False,True,False,False,False,False,2014-10-22
URO,uro,Uro,13.4548,0.0102542,1312.1257631019485,1312.1257631019485,1161.3181653403303,29.92564949998492,33.09030950116746,10.225328295206676,10.400897078406386,15049.224150139366,76404.20379310346,11437.052763573423,17868.671424488897,8638254.662179995,2215721.91,6564868.286291145,518191.471310178,3,False,False,True,False,False,False,True,2014-06-12
MRS,marscoin,Marscoin,0.020001,0.000141891,140.96031460769183,140.96031460769183,32.72645163190474,8.159763279663087,11.494534609113073,7.042991537456081,9.604847567359275,143.01444937360714,1082.8177666666668,50359.959835621026,97866.45421191883,97535.85447280007,32484.533000000003,34345492.60789354,2935993.6263575647,1,False,False,True,False,False,False,False,2014-02-24
020,o2olondoncoin,020LondonCoin,1.39022e-07,2.82645e-08,4.918608148030215,4.239264009465176,2.2937139085959415,2.1057878676731203,2.2115787282975914,2.290965575772709,2.0986937897633147,3.7468916565789443,10.777648333333333,61745621.56617183,193089387.76470852,427.14564884999965,96.998835,7039000858.543589,1737804489.8823767,2,False,False,False,False,False,False,False,2015-09-15
QBK,qibuck,Qibuck,0.289504,0.0166145,17.42477956002287,17.42477956002287,2.699036005295445,4.133937036023242,4.863772027336331,2.8145376546556053,3.3619966378539536,387.1806760118114,2414.7605581395346,3764.1434722499703,18472.06241909707,196687.78341400018,103834.704,1912184.883902985,794298.6840211741,1,False,False,True,False,False,False,False,2014-08-17
DIGS,diggits,Diggits,11.7514,4.98494e-05,235738.04298547225,235738.04298547225,85357.95223429601,15.11308407166212,30.892551986716544,19476.7784712016,21624.3121439359,3214.3597606857143,1680.0996216326532,5327482.086017006,189.22383842355052,562512.95812,82324.88146,932309365.052976,9271.968082753976,1,False,False,False,False,False,False,True,2015-07-16
MRC,microcoin,microCoin,2.00251e-05,5.4284e-08,368.8950703706433,368.8950703706433,13.486368901699846,8.317323764102577,8.450811957026817,3.1720858099958167,3.2123804121010213,460.3399384443319,9025.7,72920374.25598939,477587948.75621176,310269.1185114797,18051.4,49148332248.53684,955175897.5124235,2,False,False,False,False,False,False,False,2014-03-03
UTIL,utilitycoin,UtilityCoin,0.0678534,0.000212391,319.47398901083375,319.47398901083375,201.43386413024115,14.19625571004497,14.608346414306913,3.5115974646474695,3.68982800257435,1014.2124893772569,34428.85,52488.24681314384,612042.094455474,469580.38258166995,68857.7,24302058.2744856,1224084.188910948,0,False,False,False,False,False,False,False,2014-09-30
VIA,viacoin,Viacoin,0.340288,0.0034849,97.64641740078625,97.64641740078625,81.31912249677387,8.694624875158954,10.991310776819626,3.9934763241564544,6.156102176365558,11695.763488661723,140337.03846153847,137256.54323662334,879202.2749868494,6292320.756900007,3648763.0,73844020.26130337,22859259.149658084,4,False,False,True,False,False,True,True,2014-07-18
DBL,doubloons,Doubloons,0.07424,0.000272941,272.00017586218263,272.00017586218263,155.27125411236668,25.594133791046797,29.421711961892274,57.87694580904754,57.87694580904754,11.533648579321595,0.0,8991.5457139816,0.0,10564.82209865858,0.0,8236255.874007147,0.0,0,False,False,False,False,False,False,False,2013-07-04
MMBTCD,mmbtcd,MMBTCD,0.159466,0.0488161,3.266668168903292,2.3654239239105603,1.6595742466580288,1.7312955542400845,6.528811366511587,1.8205167177039685,1.7325959768397776,58.40412307717389,69.27913024153847,666.7608295488393,796.8845229184818,10746.358646199997,9006.2869314,122683.99263698644,103594.98797940263,1,False,False,False,False,False,False,False,2015-07-07
SFR,saffroncoin,SaffronCoin,0.0206755,0.000216935,95.3073501279185,95.3073501279185,58.38458627720077,7.2889803217283085,9.607641913005263,3.0163833448484354,3.8838530060317606,1501.6754668789463,8735.932218181819,219081.95050475933,958629.9461307636,855955.0161209994,480476.272,124876711.78771281,52724647.037192,0,False,False,False,False,False,False,False,2014-06-15
8BIT,8bit,8Bit,0.708428,0.00772597,91.69437624013553,91.69437624013553,40.04522150056244,11.127822782842932,11.229639527745693,8.77800012842577,8.995537426070111,484.6856742500001,5149.875,6005.650413044984,23909.523153528255,127957.01800200003,10299.75,1585491.7090438758,47819.04630705651,3,False,False,False,False,False,False,True,2015-04-18
APC,applecoin,Applecoin,0.135699,0.00355931,38.125086041957566,38.125086041957566,9.162845972572029,7.707226493990998,7.707226493990998,5.799379755132471,5.799379755132471,9819.779654496419,78872.3,419668.7619521756,581229.7806173959,6844386.419184004,78872.3,292509127.08066636,581229.7806173959,1,False,False,False,False,True,False,False,2014-02-09
RHC,rhinocoin-rhc,RhinoCoin,0.00872775,0.00658246,1.3259100700953745,1.1995785960899874,1.0785759127623602,1.1968755690052335,3.926857967664997,1.1208669086506056,1.0844839488217073,2546988.6149999965,778905.6649999996,327098651.4580887,107308080.2057209,5093977.229999993,1557811.3299999991,654197302.9161774,214616160.4114418,1,False,False,False,False,False,False,False,2016-01-04
PYC,paycoin,Paycoin,0.0231426,0.000273877,84.49997626671826,84.49997626671826,60.91279972626536,15.124137640331037,18.995487896124338,6.101371284959114,7.913650270922123,60.17447931994939,1006.8832000000001,15864.545911440602,67009.47031342257,23768.91933138001,12082.5984,6266495.635019038,804113.6437610709,0,False,False,False,False,False,False,False,2014-12-06
GREXIT,grexit,Grexit,0.000634659,9.18928e-06,69.06514982675465,21.69277464649123,5.842929478917326,3.5615324928202177,5.157425695041936,3.3408503801346776,6.334106402737719,4.724257207741936,10.52832833970588,24868.530168702626,54239.56231035728,732.2598672000001,715.9263270999999,3854622.176148907,3688290.237104295,1,False,False,False,False,False,False,False,2015-07-23
XLM,stellar,Stellar,0.00625804,0.0012271,5.099861461983538,4.693471331608355,3.714830138726471,2.2665893118408325,2.928418986265561,1.8784665024855935,1.665761583494526,47912.0702942308,96281.87394160587,14381694.446255956,29917527.8898929,24914276.553000014,13190616.730000004,7478481112.053097,4098701320.915327,7,False,True,True,False,True,False,True,2014-08-05
ARG,argentum,Argentum,0.938285,0.0012725,737.3555992141454,737.3555992141454,462.26628895184143,24.66290859458399,27.271170408450335,35.30615202868186,35.30615202868186,423.12158423318795,0.0,15921.383140041298,0.0,387579.37115760014,0.0,14583986.956277829,0.0,0,False,False,False,False,False,False,False,2013-07-04
KORE,korecoin,KoreCoin,0.168731,0.00141891,118.91592842393104,118.91592842393104,16.126137319366922,6.360350261619278,6.440314839222893,3.4722773096715818,3.691718668212762,1321.129321466904,91078.3,27187.223249262694,557720.8204930349,738511.2906999993,182156.6,15197657.796337847,1115441.6409860698,1,False,False,False,False,False,False,True,2014-06-21
FRDC,freedomcoin,FreedomCoin,0.0075669,0.000902582,8.383615006725151,8.383615006725151,3.517655918777195,1.8172258424738543,1.886546103687381,1.9705242547778734,2.006865879317295,12.617622685981308,53.36898,3285.8015224678147,7113.3973544386645,1350.0856274,53.36898,351580.7629040562,7113.3973544386645,1,False,False,False,False,False,False,False,2015-09-21
XLB,libertycoin,Libertycoin,0.0825625,0.000172011,479.98383824290306,479.98383824290306,230.33519786857119,35.868118952119644,53.15066056518089,3.5114312302793906,4.498264380458229,7171.4717459407175,178246.07857142857,305006.87183361093,5099402.745622722,4324397.462802253,2495445.1,183919143.7156674,71391638.43871811,0,False,False,False,False,False,False,False,2014-05-12
CAIx,caix,CAIx,0.657907,0.000431959,1523.0774216997447,1523.0774216997447,1008.8896045145758,13.79237135657286,22.229090701698485,2.6438404407391567,3.0118533789580026,5541.540983718579,53454.52024390244,22269.029143585078,149935.95196477335,3496712.360726423,2191635.33,14051757.389602184,6147374.030555707,0,False,False,False,False,False,False,False,2014-04-15
IFC,infinitecoin,Infinitecoin,0.000138409,3.03491e-07,456.05635751966287,56.66322779265227,28.334397851311408,8.05716489205139,10.603681571059841,4.97471373940854,5.371338211984703,14050.146244599322,7666.033880597015,504992128.8623394,82328421.0414665,12799683.228829982,1540872.81,460047829393.5912,16548012629.334768,4,False,False,True,False,False,True,False,2013-07-10
FLOZ,floz,Floz,0.0137506,0.000432193,31.81587855425701,31.81587855425701,14.527946852221834,1.7727308108635849,8.408690686884302,2.799862483607752,4.387531072365784,67902.40741176471,58213.97716666668,13826116.900996972,7409964.623861331,1154340.926,698567.7260000001,235043987.31694853,88919575.48633596,1,False,False,False,False,False,False,False,2015-12-21
NEU,neucoin,NeuCoin,0.0149132,0.00392107,3.803349595901119,3.803349595901119,3.6759091054742288,1.7841007242483176,1.7841007242483176,1.77552196223953,1.77552196223953,4083.0488846153867,9959.54,486115.85491592914,667833.8653005392,424637.0840000002,9959.54,50556048.91125663,667833.8653005392,1,False,False,False,False,False,False,True,2015-09-25
SLING,sling,Sling,0.205168,0.00528902,38.791307274315464,38.791307274315464,14.67340852363345,7.304620988086416,7.304620988086416,2.3860951086373223,2.3860951086373223,1621.5297699779694,30897.700000000004,18858.322217179266,150597.0716680964,423219.26996425004,30897.700000000004,4922022.098683788,150597.0716680964,2,False,False,False,False,False,False,True,2015-04-21
PLNC,plncoin,PLNcoin,0.0124259,6.404e-05,194.03341661461585,194.03341661461585,19.908770760500015,9.954970392422572,12.186256122812045,8.688975124313135,10.778264001068163,71.47846869248333,695.9464764705883,49982.26578300026,88629.01920449625,45174.392213649466,11831.090100000001,31588791.97485616,1506693.326476436,1,False,False,False,False,False,False,False,2014-04-15
PKB,parkbyte,ParkByte,0.0230449,0.00126603,18.202491252182018,18.202491252182018,8.027875608320183,6.917056965654212,8.297950397848831,7.642430711203873,8.009593390062005,120.08147994713653,224.81777857142856,39822.88446445019,45510.11076828701,27258.495947999992,3147.4489,9039794.773430193,637141.5507560181,2,False,False,False,False,False,False,True,2015-05-18
PSEUD,pseudocoin,PseudoCash,0.0666143,0.00024122,276.1557913937485,276.1557913937485,123.39957690070504,14.381009035439584,15.412105466679561,3.953053895598262,3.4407454298762983,277.66085199865137,7177.252181818182,16477.067426189293,350546.7575320625,148270.89496727983,78949.774,8798754.005585082,3856014.332852687,0,False,False,False,False,False,False,False,2014-07-21
CAID,coinaid,Coinaid,2.69203e-05,3.31089e-06,8.130834911458852,8.130834911458852,3.1094988818865623,2.7564012771504514,6.431747377291888,2.720056229952433,2.455890734675885,4.406165910714288,8.145861831481485,445203.7694840858,817515.5744804597,493.4905820000002,439.8765389000001,49862822.182217605,44145841.02194482,1,False,False,False,False,False,False,False,2015-09-15
NLG,guldencoin,Gulden,0.00681756,0.000400161,17.03704259035738,11.639742263288909,4.990052919347401,5.305713220768093,6.17222328271103,5.056479510079749,4.272773911244561,1697.722932081378,1880.231355704698,1259175.015674523,1868860.1121788532,1084844.9536000006,280154.472,804612835.0160202,278460156.71464914,4,False,False,False,False,False,False,True,2014-04-08
TENNET,tennet,TenneT,0.00066055,1.32333e-05,49.915742860813246,49.915742860813246,5.6419169962162306,4.379875569906867,4.490742125939364,3.8276874907253102,3.8283875034029804,27.879948726164404,2.16613,161555.87159367578,4145.305278749326,4070.472514020003,4.33226,23587157.252676666,8290.610557498652,2,False,False,False,False,False,False,False,2015-08-10
GCC,guccionecoin,GuccioneCoin,0.000367943,1.60755e-05,22.88843270815838,22.88843270815838,14.253953373054307,5.658180309214698,16.332807511195885,5.056151164954679,5.901961320834562,7.140130699280576,8.327228657352945,98117.3175005263,82128.28246886173,992.4781672,566.2515487000003,13638307.132573156,5584723.207882597,2,False,False,False,False,False,False,False,2015-08-20
DOGED,dogecoindark,DogeCoinDark,3.19736e-05,2.22332e-06,14.381015778205567,3.450268102156148,2.477997364953887,2.687110073289523,2.991602658323643,2.0758061781156885,1.8266043480565213,1196.9712544520546,1194.9043580508473,77710371.21307768,79078342.8655886,524273.4094499999,140998.71425,34037142591.328022,9331244458.139456,8,False,False,False,False,False,False,True,2014-10-25
WOP,worldpay,WorldPay,0.00119006,5.25482e-06,226.4701740497296,226.4701740497296,68.95141198419412,9.823581835115325,12.323598127778398,6.446242710061806,6.748001991269019,59.91954866962026,1468.601,324568.4703306835,1273100.0654875392,4733.644344900001,1468.601,25640909.156123996,1273100.0654875392,1,False,False,False,False,False,False,False,2015-10-12
CSC,casinocoin,CasinoCoin,0.0729145,0.000264992,275.15736324115437,275.15736324115437,3.129135946579234,12.763156712780647,13.327402648156324,11.362337711685512,11.362337711685512,874.4825640669652,0.0,136271.4715990581,0.0,783536.3774040008,0.0,122099238.55275607,0.0,3,False,False,False,False,False,False,False,2013-07-24
GCN,gcoin,GCoin,2.64472e-06,3.74818e-08,70.5601118409468,36.203648947587446,36.203648947587446,24.133644173011714,98.2162861061642,21.815602112499068,14.639725565752254,27.09171361298075,29.145514026011554,223472444.99476793,240478687.14111704,11270.152862999992,10084.347852999997,92964537117.82346,83205625750.82649,2,False,False,False,False,False,False,False,2014-11-16
SHA,shacoin,SHACoin,0.000238034,2.30397e-06,103.31471329921831,103.31471329921831,7.877616534012874,8.271868105728723,9.015656531721756,4.258528068006453,4.633873196037089,19.106592616985726,254.79831666666666,341824.9533402731,1519352.9687279814,10699.691865512006,1528.7899,191421973.87055296,9116117.812367888,1,False,False,False,False,False,False,False,2014-06-25
GCR,global-currency-reserve,Global Currency Reserve,0.0511003,0.00240651,21.23419391567041,21.23419391567041,4.608571351268477,4.0118143060327025,4.512791570813356,4.502441662257947,4.796264587565438,18401.42380597015,42831.1625,1621347.3734765784,1483418.387384329,2465790.79,342649.3,217260548.0458615,11867347.099074632,3,False,False,False,False,False,False,True,2015-08-26
MOTO,motocoin,Motocoin,0.0348983,1.40621e-05,2481.727480248327,2481.727480248327,105.23263878418719,9.501444007945688,9.501444007945688,16.600922777765128,16.600922777765128,65.21903615359435,309.56800000000004,31024.324475005706,8870.575357538906,36653.09831832002,309.56800000000004,17435670.354953207,8870.575357538906,1,False,False,False,False,False,False,False,2014-06-03
SHADE,shadecoin,ShadeCoin,0.131824,0.00043487,303.1342700117276,303.1342700117276,189.29079134417944,39.37207342217779,39.37207342217779,10.200180568805797,10.200180568805797,241.74290555917221,9543.08,18705.40484229976,72392.58405146256,117487.0521017577,9543.08,9090826.753357682,72392.58405146256,0,False,False,False,False,False,False,False,2014-09-06
RT2,rotocoin,RotoCoin,3.44488,0.00556552,618.9682186031134,618.9682186031134,122.7202450928004,23.742551049139205,26.140100632341724,23.137997502594377,24.160210183987513,78.71732521193718,957.027,528.7154484814309,284.9925027404851,51008.826737335294,2871.081,342607.61061596725,854.9775082214553,0,False,False,False,False,False,False,False,2014-03-29
MONETA,moneta2,Moneta,0.0111464,3.55666e-06,3133.9515163102465,3133.9515163102465,1290.3644054650401,15.379526958821506,15.379526958821506,343.2608552258278,343.2608552258278,87.89283819594594,587.428,2706718.8336472497,52701.14117562621,6504.0700265,587.428,200297193.6898965,52701.14117562621,1,False,False,False,False,False,False,False,2015-10-24
CAGE,cagecoin,CageCoin,4.33465e-07,6.44305e-09,67.27636755884247,67.27636755884247,9.066124258808028,6.01857522190489,6.199418250832735,6.591845132409225,6.887792743157374,15.870542075837374,170.2805,241348564.54685935,426419058.948922,10030.18259192922,681.122,152532292793.6151,1705676235.795688,2,False,False,False,False,False,False,False,2014-04-15
LEAF,leafcoin,LeafCoin,0.000206161,2.05179e-07,1004.7860648506914,1004.7860648506914,350.2077522329543,38.35298809019347,40.520931093069244,19.63045803068513,23.333181179827797,941.0387809661927,76337.33333333333,89604834.54680537,377194106.4967988,661550.2630192335,229012.0,62992198686.404175,1131582319.4903965,0,False,False,False,False,False,False,False,2014-02-02
GSY,genesyscoin,GenesysCoin,0.0186744,0.00250807,7.445725199057444,1.5518805989994515,1.5518805989994515,2.0503728125798166,12.199159873466334,2.1264502606040527,1.1313049642982438,59.36882281754385,61.7486041352381,6760.316195011456,7175.630885605003,6768.045801199999,6483.6034342,770676.046231306,753441.2429885253,1,False,False,False,False,False,False,False,2015-09-15
XCE,cerium,Cerium,0.00349408,0.000277242,12.602996659957725,12.602996659957725,7.59021592735804,2.33823978330362,4.002529427095111,1.943035995993256,2.2996142379716873,87.5310670029213,228.98838519999995,48675.477938219396,106098.27959610785,18469.055137616397,10304.477333999997,10270525.844964292,4774422.581824853,3,False,False,False,False,False,False,False,2015-06-10
XCH,clearinghouse,ClearingHouse,0.00196107,1.45784e-05,134.51887724304453,134.51887724304453,7.594129378279475,3.853465357382809,3.9119053785178766,2.730269033565919,2.7621113269395807,106.7355951683355,1139.8065000000001,148600.96287604954,784880.5491535548,48991.63818226599,2279.6130000000003,68207841.96010675,1569761.0983071097,2,False,False,True,False,False,True,False,2014-10-04
DOGE,dogecoin,Dogecoin,0.00188563,8.65206e-05,21.79400050392623,21.79400050392623,13.869719682537347,6.209631226518827,7.845578510524723,5.079459698198464,5.968175210086817,610848.2136786188,1795353.2033898304,1645486592.330981,1587844719.9673746,459968704.8999999,105925839.0,1239051404025.2288,93682838478.0751,40,False,True,True,False,True,True,True,2013-12-15
XCN,cryptonite,Cryptonite,0.04485,8.4106e-05,533.2556535800062,533.2556535800062,259.0224717154391,35.55633790434301,35.55633790434301,32.54165940730093,32.54165940730093,828.3728558620694,15370.8,601039.6284886656,342715.7190635451,432410.6307600002,15370.8,313742686.0710834,342715.7190635451,3,False,False,True,False,True,True,False,2014-08-02
BTX,bitcointx,BitcoinTX,0.00140928,4.87274e-05,28.921715502981897,28.921715502981897,6.516389463024872,6.566165270863184,7.068206760816399,1.8376833903439143,2.6822999176820184,705.6137789427453,53025.03333333333,920111.4906625265,43836149.238777645,179931.51363040003,159075.1,234628430.11894426,131508447.71633294,1,False,False,False,False,False,False,False,2015-04-26
