symbol,slug,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,normalized_total_volume,normalized_total_volume_before_max,normalized_total_volume_orig,normalized_total_volume_orig_before_max,total_volume,total_volume_before_max,total_volume_orig,total_volume_orig_before_max,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade
RNC,returncoin,ReturnCoin,1.00148e-06,1.99886e-08,50.10255845832124,50.10255845832124,16.687022519182545,10.27287728716524,14.233092215920642,10.129499593293499,15.957672345601251,16.16191996995448,150.62969347429458,163470225.82827017,166185277.01238996,355.56223933899855,150.62969347429458,3596344968.2219434,166185277.01238996,1,False,False,False,False,False,False,False,2015-12-15
ANTI,antibitcoin,AntiBitcoin,1.62164e-06,3.79476e-07,4.273366431605687,1.5751418136607351,1.5455082629662809,2.0214323227348157,17.612056132385547,2.1292409476678182,1.4537011149973635,2.91523406344203,3.0099626960054056,3827751.9917594614,4026297.5444557304,67.0503834591667,63.209216616113515,88038295.81046762,84552248.43357034,2,False,False,False,False,False,False,False,2015-12-15
SJCX,storjcoin-x,Storjcoin X,0.000164769,1.9649e-05,8.385617588681358,6.420863940143795,4.132283014325268,2.493359445177613,3.1334168479436095,2.724678742336952,2.673056064268107,10.063329686112962,12.6597370795271,166410.79616238724,214653.89574637596,5081.981491487046,1683.7450315771043,84037452.06200555,28548968.134268,4,False,False,True,False,False,False,True,2014-08-20
NVC,novacoin,Novacoin,0.0624351,0.00130492,47.84592158906293,47.84592158906293,30.325230104184374,5.78338275977212,8.163324628662297,13.507784193398907,13.507784193398907,217.7769434929395,0.0,47115.868397754704,0.0,214292.51239705246,0.0,46362014.50339063,0.0,5,True,False,False,False,False,False,False,2013-04-28
FRSH,freshcoin,FreshCoin,2.9e-05,1.80552e-06,16.061854756524436,14.215686274509805,5.88235294117647,3.3082458931825283,9.550022480648416,2.322147474073733,2.365883931334823,0.25842743010865465,0.6904101185750535,20693.33117441995,54997.39751740395,127.92157790378404,120.82177075063437,10243198.931337874,9624544.565545691,2,False,False,False,False,False,True,False,2014-08-22
JLH,jl777hodl,jl777hodl,0.000391517,2.35006e-05,16.659872513893262,16.659872513893262,16.36434691745037,2.6611809842516765,3.1023325840328404,2.1191923843245,2.2639002006365634,1.9725120748039355,4.97499137363966,10676.758779089078,21716.481252637474,1051.3489358704976,308.4494651656589,5690712.429254479,1346421.8376635234,2,False,False,True,False,False,False,False,2014-07-23
HNC,helleniccoin,Helleniccoin,0.00119734,2.49905e-06,479.11806486464866,479.11806486464866,424.75433679804183,32.38710353570332,53.918349995779465,48.17935778145038,47.6107177877614,2.579412686485991,9.942027086943495,103792.11142049934,346252.883448676,438.50015670261854,308.2028396952484,17644658.941484887,10733839.386908956,1,False,False,False,False,False,False,False,2015-07-21
DSH,dashcoin,Dashcoin,8.2e-06,1.6415e-10,49954.31008224185,3.9472037431044273,1.9967030050380226,5.190436528502478,8.112824034384259,11896.822766788744,1.977823430705511,0.3469720135991516,0.4370686021109813,503398115.9542586,676618923.2069519,158.5662102148123,148.60332471773364,230052938991.0962,230050433890.36365,2,False,False,True,False,False,False,False,2014-10-07
GIVE,givecoin,GiveCoin,6.10062e-07,3.99844e-08,15.257500425165816,15.257500425165816,15.257500425165816,6.812129769855271,7.131263554367374,3.3507430523010275,3.3790014990334143,0.22973814953198,0.5285053345030143,1261828.31973271,1627799.820425168,73.74594599976558,3.6995373415210997,405046890.6341999,11394598.742976176,1,False,False,False,False,False,False,True,2015-02-20
CHIP,chipcoin,ChipCoin,3.21732e-06,2.00278e-08,160.64270663777347,5.593189400247905,3.1866958528540716,3.014115029053479,4.930057665364359,2.3729575192153605,2.1679705639846665,0.44840108227052367,0.6186271161044921,330721.445115234,453161.4811749927,69.95056883420169,51.34605063667284,51592545.4379765,37612402.93752439,2,False,False,False,False,False,False,False,2015-08-04
DVC,devcoin,Devcoin,2.58474e-06,2.19326e-08,117.84922900157756,117.84922900157756,64.7546466445702,8.838263971615273,8.996321929935766,9.632556251915585,9.632556251915585,4.454475169412224,0.0,16600502.426597824,0.0,4383.203566701629,0.0,16334894387.772259,0.0,2,False,False,False,False,False,True,False,2013-04-28
