symbol,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,total_volume,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade,earliest_trade_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_unweighted,user1_satoshi_pagerank_weighted,user1_pagerank_unweighted,user1_pagerank_weighted,nontrivial
GLD,GoldCoin,0.000136713,3.89132e-06,35.1328084043,14.3154973822,12.9101193624,5.80569965318,6.06439428802,4.58614236642,4.58614236642,503125,2,False,False,False,True,False,False,False,2013-06-14,2013-06-14,2013-05-21,JohnyBigs,1,80,3,7,20,12,8,0.3368421,0.0138586,0.01406877,0.0009265028,0.0001278628,0.0009271225,0.0001278682,20.09726,4.0,2.684339e-05,2.345504e-05,6.838206e-05,6.537641e-05,0.0
SMC,SmartCoin,0.000271242,6.4011e-07,423.742794207,423.742794207,208.647692308,43.9619254412,47.2875464872,1.83156843789,1.82778110698,391516,1,False,False,False,True,False,False,False,2014-02-06,2014-02-06,2014-01-07,smartcoin,1,82,2,1,30,30,0,0.01609195,0.003826638,0.00383863,0.0003861629,3.653635e-05,0.0003862589,3.653635e-05,0.0,4.0,1.110484e-05,9.26988e-06,3.820268e-05,3.490748e-05,0.0
RED,RedCoin,2.1966e-05,3.4182e-07,64.261892224,64.261892224,18.0784171715,5.46327205949,6.46878145252,2.12064009706,2.37015009317,811027,4,False,False,False,True,False,True,False,2014-01-24,2014-01-24,2014-01-02,cozie,1,120,12,311,89,83,6,0.06537283,0.00387833,0.003890081,0.0004090031,5.358268e-05,0.0004091072,5.358335e-05,22806.81,3.0,6.889545e-05,5.73267e-05,0.0001753002,0.0001561996,0.0
CLAM,Clams,0.00825929,0.000149651,55.1903428644,2.00666435046,2.00666435046,2.04103688985,1.38656782651,1.49192304566,1.38397174498,2152760,8,False,False,True,True,False,False,True,2014-08-25,2014-08-25,2014-05-25,SuperClam,1,196,1,1,32,32,0,0.0,0.001591266,0.001593339,0.0001330642,1.807534e-05,0.0001330733,1.807534e-05,0.0,5.0,4.837194e-06,4.276707e-06,1.818061e-05,1.744137e-05,0.0
FCN,Fantomcoin,0.000827176,5.81041e-06,142.361038206,142.361038206,91.9084444444,20.8815133956,23.9224281522,2.12264883896,2.00170686166,22334,1,False,False,False,False,False,False,False,2014-06-08,2014-06-08,2014-04-27,amphibian,1,118,6,1,2,1,1,0.0,0.00165303,0.001656723,1.964058e-05,2.609061e-05,1.964058e-05,2.609071e-05,2.0,inf,1.263496e-06,1.155436e-06,4.954754e-06,4.874679e-06,0.0
BSC,BowsCoin,1.80046e-06,8e-08,22.50575,22.50575,12.8604285714,2.69566366553,3.13819774097,2.65169717786,4.52115105486,3056,1,False,False,False,False,False,False,False,2015-07-13,2015-07-13,2015-04-28,Bowscoin_dev,1,46,1,1,8,8,0,0.03571429,0.001114279,0.001115454,8.840194e-05,1.357829e-05,8.841012e-05,1.357829e-05,0.0,5.0,9.531687e-07,8.699849e-07,3.655077e-06,3.587602e-06,0.0
ERM,Ermis,3.38956e-06,7.00123e-08,48.4137787217,48.4137787217,15.4070909091,3.08806988092,3.22506100018,2.04361436719,2.03994444283,4471,1,False,False,False,False,False,False,False,2014-12-25,2014-12-25,2014-10-14,DailyModo,1,720,2,238,90,10,80,0.0329588,0.001285392,0.001286963,0.0001020847,1.966664e-05,0.0001020898,1.966672e-05,95958.66,4.0,7.178135e-06,6.452676e-06,2.279463e-05,2.226106e-05,0.0
FC2,FuelCoin,0.000198009,9.996e-09,19808.8235294,11.1796855151,6.00766397447,3.76541798996,2.69322733549,1.83135054603,1.79040865933,1519508,3,False,False,False,True,False,False,True,2014-06-12,2014-06-12,2014-05-01,FuelCoinTeam,1,26,1,1,14,14,0,0.01098901,0.001640407,0.001642668,0.0001487197,1.936858e-05,0.0001487442,1.936858e-05,0.0,5.0,4.816605e-06,4.677545e-06,1.729968e-05,1.787044e-05,0.0
LTC,Litecoin,0.0482909,0.0059413,8.12800228906,8.12800228906,3.8564537897,2.82147618631,3.17276998078,2.39815622679,2.39815622679,2699410033,56,True,True,True,True,True,True,True,2013-04-28,2013-04-28,2013-03-27,Ltcfaucet,1,32,2,3,9,2,7,0.3611111,0.02437846,0.02489468,0.0001303611,0.000212008,0.0001303611,0.0002120226,2957.0,inf,1.411429e-05,1.265067e-05,5.249592e-05,5.134505e-05,1.0
UNITY,SuperNET,0.0271639,0.00699886,3.88118922224,3.88118922224,3.88118922224,2.39961563105,2.40873539016,2.25623289361,2.26876547809,1597362,5,False,False,True,False,False,True,False,2014-10-01,2014-10-01,2014-08-31,jl777,1,565,7,251,141,107,34,0.0699476,0.001368205,0.001370325,0.0001078631,2.048194e-05,0.00010787,2.048205e-05,272669.3,3.0,5.316051e-05,4.438698e-05,0.0001612017,0.0001448964,0.0
AUR,Auroracoin,0.141499,5.5867e-05,2532.78321728,2532.78321728,2369.21108899,61.5973965931,71.4611942096,2.22645528015,2.18249177202,22020505,5,False,False,False,True,False,True,False,2014-02-27,2014-02-27,2014-02-03,balduro,1,31,1,1,5,5,0,0.0,0.002910747,0.002917964,0.00029769,2.781254e-05,0.0002977509,2.781254e-05,0.0,4.0,1.82145e-06,1.628317e-06,7.054309e-06,6.7918e-06,0.0
XTC,TileCoin,8.89978e-05,5.44683e-06,16.3393753798,7.40599151202,7.40599151202,4.21738801746,3.60391075216,3.71632109465,3.55725586954,1499152,3,False,False,False,False,False,True,True,2014-10-25,2014-10-25,2014-08-30,ASIC-8Tile,1,102,1,311,16,12,4,0.025,0.001371359,0.001373377,0.0001079824,2.050163e-05,0.0001079889,2.050174e-05,13686.53,4.0,1.87778e-06,1.696116e-06,7.012378e-06,6.827407e-06,0.0
BTQ,BitQuark,1.41231e-05,9e-07,15.6923333333,15.6923333333,15.6923333333,3.62435673374,4.07439916164,4.50456428904,5.37409362767,5378,1,False,False,False,False,False,False,False,2014-07-29,2014-07-29,2014-02-16,BitQuark,1,340,1,1,8,8,0,0.0,0.002373103,0.002377955,0.00025297,2.529404e-05,0.0002530135,2.529404e-05,0.0,4.0,2.788615e-06,2.506433e-06,1.102703e-05,1.069821e-05,0.0
CAT,Catcoin,0.00104993,4.37937e-06,239.744529464,239.744529464,149.776034237,12.5636887062,13.2178959306,1.6608052045,1.71706788393,1511629,1,False,False,False,True,False,False,False,2013-12-28,2013-12-28,2013-12-25,nod,1,142,8,18,166,158,8,0.01664841,0.004292111,0.004309808,0.0004698683,5.84974e-05,0.0004700291,5.849801e-05,133033.4,3.0,8.498888e-05,7.643087e-05,0.0002871811,0.0002814696,0.0
ALN,Aliencoin,4.9412e-06,7.97626e-08,61.9488331624,23.7701684674,14.5329411765,6.64062235304,5.51189167928,2.59555419386,2.43684465395,164993,2,False,False,False,True,False,False,False,2014-03-15,2014-03-15,2014-01-10,Aliencoin,1,86,6,1,23,23,0,0.07905138,0.003606482,0.003617311,0.0003606972,3.545094e-05,0.0003607877,3.545094e-05,0.0,4.0,1.640271e-05,1.413751e-05,5.590694e-05,5.232112e-05,0.0
ALF,AlphaCoin,2.30049e-05,2.8e-07,82.1603571429,82.1603571429,67.6614705882,10.2762318375,12.3502168788,41.4571462854,41.4571462854,6887,1,False,False,False,True,False,False,False,2013-07-07,2013-07-07,2013-07-17,d2.cc,1,96,5,72,714,696,18,0.009497622,0.01128781,0.0114201,0.000852028,0.0001022113,0.0008527715,0.0001022155,846682.1,2.0,0.0006895571,0.0006835948,0.002259455,0.002229882,0.0
SBC,StableCoin,0.000367879,7.55328e-07,487.045363074,487.045363074,371.651635755,25.4791905104,29.72968572,5.50359640078,5.50359640078,420488,2,False,False,False,True,False,False,False,2013-07-07,2013-07-07,2013-06-08,artos,1,59,4,1,78,74,4,0.06631579,0.01250768,0.01263082,0.0008665261,0.0001177035,0.0008670828,0.0001177078,31168.22,3.0,0.0001184735,9.263349e-05,0.0003391732,0.0002901934,0.0
ORB,Orbitcoin,0.000400484,3.04794e-05,13.1394974967,13.1394974967,6.33202313455,6.0813948403,6.13105091307,4.62382679148,4.62382679148,154807,7,False,False,False,True,False,False,False,2013-12-21,2013-12-21,2014-03-07,mill0601,1,667,92,324,448,269,179,0.1038007,0.001985563,0.001990301,0.0002118729,3.069516e-05,0.0002119169,3.069536e-05,1826288.0,3.0,0.00020496,0.0002180176,0.0004586701,0.0005088108,0.0
MMC,Memorycoin,0.00135488,2.4e-06,564.533333333,564.533333333,79.0755223532,21.9363034443,21.9363034443,4.86574486343,4.86574486343,1599055,3,False,False,True,False,False,True,False,2013-12-24,2013-12-24,2013-12-15,FreeTrade,1,663,36,806,496,450,46,0.04342613,0.005038574,0.005066193,0.0005505084,6.722004e-05,0.0005507811,6.722112e-05,470020.0,2.0,0.0008129633,0.0009061588,0.001348624,0.001567837,1.0
GLYPH,Glyph,0.000333039,1.79829e-06,185.197604391,185.197604391,114.80619674,25.9630309576,30.351447017,2.21873693444,2.96747715811,656594,2,False,False,False,True,False,False,False,2014-06-17,2014-06-17,2014-06-09,GLYPH,1,7,1,1,14,14,0,0.05494505,0.001576945,0.001578936,0.0001267851,1.755495e-05,0.0001267993,1.755495e-05,0.0,4.0,2.256853e-06,2.036021e-06,7.933573e-06,7.658095e-06,0.0
I0C,I0Coin,8.99778e-05,5.00373e-06,17.9821453196,7.44830840294,1.83815730337,2.54205856881,1.72088668689,2.41193862555,1.3680238316,99802,1,False,False,False,False,False,False,False,2013-11-27,2013-11-27,2013-08-18,rsnel,1,63,2,19,23,21,2,0.2094862,0.01000929,0.01008753,0.000784936,9.560389e-05,0.0007854143,9.560665e-05,14382.0,3.0,5.935e-05,5.27016e-05,0.0001366072,0.000127355,0.0
BAT,BatCoin,4.09601e-08,2.459e-10,166.572183815,166.572183815,36.3443655723,17.5233650031,23.5392564807,2.76507326014,3.10541873761,115398,1,False,False,False,True,False,False,False,2014-03-03,2014-03-03,2014-01-11,cozie,1,122,13,320,105,94,11,0.06777446,0.003747793,0.003758965,0.0003655035,4.937846e-05,0.0003655851,4.937901e-05,25789.66,3.0,0.0001003294,8.59548e-05,0.0002763808,0.0002561775,0.0
SSV,SSVCoin,2.45261e-05,9.96969e-08,246.006646144,246.006646144,81.7536666667,18.2517199696,21.1894830473,1.98455838095,1.76057794788,164378,1,False,False,False,True,False,False,False,2014-09-07,2014-09-07,2014-06-23,SSVCoin,1,14,1,1,15,15,0,0.0,0.001521469,0.001523453,0.0001229089,1.718981e-05,0.0001229185,1.718981e-05,0.0,4.0,2.285884e-06,2.043549e-06,8.907317e-06,8.561889e-06,0.0
FUTC,FutCoin,0.0001,8.06488e-06,12.3994405372,1.69368374521,1.69368374521,2.72305172077,1.11352820968,1.6935760114,1.02851029701,16977,1,False,False,False,False,False,False,False,2015-07-21,2015-07-21,2015-02-20,FUTCOIN,1,3,1,1,11,11,0,0.0,0.00114774,0.00114883,9.24764e-05,1.394817e-05,9.248263e-05,1.394817e-05,0.0,4.0,1.517081e-06,1.32422e-06,5.093037e-06,4.825633e-06,0.0
TOR,TorCoin,0.000320122,2.39243e-06,133.806213766,133.806213766,17.8639508929,11.5400392632,12.043086048,1.33221259904,1.42656848641,1012685,2,False,False,False,True,False,False,False,2014-07-12,2014-07-12,2014-07-05,torcoin,1,21,1,1,31,31,0,0.0172043,0.001483271,0.001485006,0.000117251,1.682907e-05,0.0001172579,1.682907e-05,0.0,4.0,2.962566e-06,2.628062e-06,1.074523e-05,1.029384e-05,1.0
TOP,TopCoin,3.29986e-06,8.93e-11,36952.5195969,15.7136190476,10.9995333333,5.91242904514,2.95706406074,64.5556622624,1.81969824544,281536,1,False,False,False,False,False,False,False,2014-02-17,2014-02-17,2014-02-03,topdude,1,44,5,1,46,45,1,0.01352657,0.002915115,0.002922078,0.0002976835,3.771931e-05,0.0002977504,3.771964e-05,41834.24,3.0,1.45111e-05,1.243757e-05,4.825435e-05,4.476895e-05,0.0
CAP,Bottlecaps,0.000839963,8.07447e-06,104.027013538,104.027013538,95.1808061716,18.4187800656,22.0076984955,18.0258054049,18.0258054049,207579,1,False,False,False,True,False,False,False,2013-07-04,2013-07-04,2013-12-29,binaryclock,1,0,0,14,51,34,17,0.03591837,0.004272779,0.004292147,0.0004348974,5.559377e-05,0.0004350748,5.559452e-05,144796.0,4.0,3.745714e-05,3.286075e-05,0.0001229397,0.0001177787,1.0
BAY,BitBay,2.99407e-06,3.89984e-07,7.67741753508,7.67741753508,4.20081797583,3.51284969309,3.71631089001,2.01356478901,2.29869834664,1091020,4,False,False,False,False,False,True,True,2014-11-16,2014-11-16,2014-10-31,BitBay Team,1,107,2,1,10,10,0,0.02222222,0.001258635,0.001260123,0.0001010965,1.476233e-05,0.0001011049,1.476233e-05,0.0,4.0,4.653578e-06,4.180198e-06,1.413252e-05,1.34722e-05,0.0
ERC,EuropeCoin,3.03005e-06,8.10112e-07,3.74028529389,1.0,1.0,1.67847908846,1.0,1.25127098785,1.0,3130,2,False,False,False,False,False,False,True,2015-06-18,2015-06-18,2014-05-04,EuropeCoin,1,274,5,1,10,10,0,0.0,0.001637995,0.00164035,0.0001472028,1.922744e-05,0.0001472161,1.922744e-05,0.0,4.0,1.641645e-06,1.480026e-06,6.309599e-06,6.147042e-06,0.0
BTE,Bytecoin,0.000600445,2.11e-06,284.571090047,284.571090047,119.610557769,10.5402578723,10.6094586209,3.83627470395,3.83627470395,185522,1,False,False,False,True,False,False,False,2013-05-10,2013-05-10,2013-04-07,brie,1,107,3,43,16,0,16,0.4416667,0.02184861,0.02221301,0.0001212415,0.0001952484,0.0001212415,0.0001952587,0.0,inf,6.719399e-06,6.007379e-06,2.476821e-05,2.418767e-05,0.0
BTG,Bitgem,0.0222603,0.000151546,146.888073588,146.888073588,55.7972176965,10.4916365688,15.1874246115,2.08687328279,1.73730170505,304176,1,False,False,False,True,False,False,False,2013-07-04,2013-07-04,2013-05-17,mineral,1,109,2,1,52,52,0,0.09426848,0.01370195,0.01384192,0.0009505264,8.594019e-05,0.0009511217,8.594019e-05,0.0,3.0,9.037863e-05,7.49144e-05,0.0002478784,0.0002224755,0.0
CELL,SolarFarm,0.000135977,5.00162e-06,27.1865915443,27.1865915443,27.1865915443,3.24179795126,2.80452060244,2.81187908172,2.38274759308,43553,2,False,False,False,False,False,False,False,2015-01-25,2015-01-25,2015-01-09,koko2530,1,51,1,189,15,1,14,0.04761905,0.001181388,0.001182635,1.420091e-05,1.875938e-05,1.420091e-05,1.875947e-05,1.566667,inf,8.790231e-07,8.049887e-07,3.397926e-06,3.345851e-06,0.0
VPN,VPNCoin,6.39285e-06,3.50099e-07,18.2601207087,1.72692916534,1.24920371897,4.06812827027,1.32588511182,1.56613770945,1.23614044907,311789,4,False,False,False,False,True,False,True,2014-11-23,2014-11-23,2014-07-23,vpncoin,1,302,7,1,8,8,0,0.07142857,0.001446313,0.00144835,0.0001125673,1.640259e-05,0.0001125782,1.640259e-05,0.0,4.0,3.14254e-06,2.951767e-06,1.013752e-05,1.019781e-05,0.0
NEOS,NeosCoin,0.000289913,8.53785e-06,33.9562067734,33.9562067734,33.9562067734,5.84569636457,6.19320734637,1.80154460557,1.95468502253,575725,4,False,False,True,True,False,False,True,2014-08-25,2014-08-25,2014-08-19,twoturtles,1,172,3,202,75,72,3,0.01225225,0.001383051,0.001384422,0.0001106772,2.082822e-05,0.0001106861,2.082829e-05,33982.06,4.0,2.982727e-05,2.747122e-05,8.852998e-05,8.783781e-05,0.0
ZRC,ZiftrCOIN,0.000685168,2.56714e-05,26.6899351029,26.6899351029,26.6899351029,3.24767265308,3.30151174797,1.70006240846,1.78414189572,149750,3,False,False,False,True,False,False,False,2015-03-03,2015-03-03,2015-03-19,gnargnar,1,105,0,318,59,1,58,0.08591467,0.001131222,0.001132283,9.073782e-05,1.826801e-05,9.074376e-05,1.826807e-05,2128.667,4.0,1.009177e-06,9.296082e-07,3.721361e-06,3.688723e-06,0.0
RZR,Razor,0.00221513,5.64638e-06,392.309763069,392.309763069,369.188333333,13.110867924,13.4755124136,1.93583294033,2.09425933514,5059465,2,False,False,False,True,False,False,False,2014-06-21,2014-06-21,2014-06-09,RazorTech,1,39,1,1,9,9,0,0.02777778,0.001576151,0.001578473,0.0001267601,1.755495e-05,0.000126769,1.755495e-05,0.0,4.0,1.474978e-06,1.301289e-06,5.535974e-06,5.28865e-06,1.0
CACH,CacheCoin,0.0072738,1.21923e-06,5965.89650845,5965.89650845,2014.90304709,11.8611787257,20.8197291752,1.70215341277,2.11855686502,871006,1,False,False,False,True,False,False,False,2014-02-15,2014-02-15,2014-01-06,kalgecin,1,296,6,242,55,38,17,0.1204644,0.003892093,0.003907137,0.0003896992,5.173933e-05,0.0003898126,5.174002e-05,24406.76,3.0,8.587876e-05,7.435133e-05,0.0002001145,0.0001858345,0.0
CFN,ConfessionCoin,2.78533e-06,7.96062e-08,34.9888576518,30.9481111111,30.9481111111,9.70447864157,10.1849491521,2.0980800374,2.69236575877,4491,1,False,False,False,False,False,False,False,2014-12-16,2014-12-16,2014-05-14,ConfessionCoin,1,127,1,1,20,20,0,0.0,0.001616986,0.001619062,0.0001384259,1.857286e-05,0.0001384384,1.857286e-05,0.0,4.0,4.479307e-06,4.053716e-06,1.731493e-05,1.688938e-05,0.0
HZT,HazMatCoin,1.99077e-05,4.0008e-08,497.592981404,497.592981404,398.154,17.3065696986,17.3065696986,2.02214995089,2.02214995089,880,1,False,False,False,False,False,False,False,2015-04-17,2015-04-17,2015-04-11,HazMatCoin-Dev,1,42,3,2,44,44,0,0.05285412,0.001118298,0.001119725,8.986049e-05,1.366848e-05,8.986828e-05,1.366848e-05,0.0,4.0,5.027946e-06,4.982664e-06,1.771413e-05,1.8649e-05,0.0
GENI,Geniuscoin,7.967e-08,1e-08,7.967,7.967,7.967,3.07226592627,3.07226592627,1.06602057396,1.06602057396,10412,2,False,False,False,False,False,False,False,2015-06-26,2015-06-26,2015-05-20,Genius dev,1,27,1,1,27,27,0,0.04843305,0.001099815,0.001100759,8.665205e-05,1.345913e-05,8.665692e-05,1.345913e-05,0.0,4.0,4.142635e-06,3.716462e-06,1.402634e-05,1.355137e-05,0.0
XQN,Quotient,6.79065e-05,2.7e-07,251.505555556,251.505555556,45.5748322148,7.37080385809,7.37080385809,2.69737229115,2.69737229115,96099,1,False,False,False,False,False,False,True,2014-11-23,2014-11-23,2014-11-12,CedricQuotient,1,78,2,1,28,28,0,0.06084656,0.001251205,0.001252489,0.0001003576,1.465201e-05,0.0001003646,1.465201e-05,0.0,4.0,5.928289e-06,5.388444e-06,1.825368e-05,1.78358e-05,0.0
LIT,Lightcoin,2.38242e-05,2e-08,1191.21,1191.21,158.828,30.3571048533,35.0669831966,2.19736737291,2.15799447138,49309,1,False,False,False,False,False,False,False,2014-07-05,2014-07-05,2014-06-13,Lightcoinproject,1,34,1,1,6,6,0,0.0,0.001563826,0.001566114,0.0001257662,1.743558e-05,0.0001257783,1.743558e-05,0.0,5.0,1.220311e-06,1.107025e-06,4.730932e-06,4.617553e-06,0.0
GHC,GamerholicCoin,0.000239621,2.51e-06,95.4665338645,95.4665338645,47.6383697813,5.39489949208,5.32873603282,2.40439951637,2.37815610531,115480,1,False,False,False,False,False,False,True,2014-10-10,2014-10-10,2014-09-26,coinweaver,1,154,5,224,265,256,9,0.01416422,0.001304,0.001305648,0.0001043086,1.993995e-05,0.0001043171,1.994003e-05,690951.5,3.0,0.0001289809,0.0001160062,0.0003675155,0.0003539252,0.0
ZNY,Bitzeny,5.4e-07,4.00321e-07,1.34891749371,1.0,1.0,1.14854395467,1.0,1.23547563524,1.0,19,1,False,False,False,False,False,False,False,2015-07-09,2015-07-09,2014-11-08,bitzeny,1,2,1,1,8,8,0,0.07142857,0.00125114,0.001252329,0.0001005678,1.468623e-05,0.0001005751,1.468623e-05,0.0,4.0,2.01645e-06,1.812377e-06,6.720336e-06,6.591057e-06,0.0
GAP,Gapcoin,0.000300098,1.02e-06,294.21372549,294.21372549,111.560594796,15.9602452881,16.8110079325,4.74998072179,5.02101725515,29122,1,False,False,True,False,False,False,False,2014-11-01,2014-11-01,2014-06-12,j0nn9,1,68,2,1,12,12,0,0.01515152,0.001564232,0.001566218,0.0001256979,1.746237e-05,0.0001257093,1.746237e-05,0.0,4.0,3.938408e-06,3.429527e-06,1.248094e-05,1.176972e-05,0.0
EGG,EggCoin,8.98012e-06,6.0029e-08,149.596361758,149.596361758,9.86826373626,8.59652482108,8.59652482108,3.47280073168,3.47280073168,12139,1,False,False,False,False,False,False,False,2015-04-30,2015-04-30,2014-04-13,MijntjeGoud,1,171,2,104,57,1,56,0.09022556,0.00170958,0.001712918,0.0001691256,2.715949e-05,0.0001691492,2.715964e-05,77343.17,4.0,1.934922e-06,1.776538e-06,5.894309e-06,5.766449e-06,0.0
AMBER,AmberCoin,0.000125136,1.3505e-05,9.26590151796,1.00082378252,1.00082378252,2.17336805989,1.00041172168,1.55642137765,1.00009608908,123546,5,False,False,False,True,False,False,False,2015-02-06,2015-02-06,2015-02-03,AmberCoinDev,1,57,2,1,12,12,0,0.1515152,0.001165043,0.001166616,9.355763e-05,1.404613e-05,9.356681e-05,1.404613e-05,0.0,4.0,1.270519e-06,1.162153e-06,4.551997e-06,4.479099e-06,0.0
DIBS,Dibbits,0.0378766,1.30815e-05,2895.43248098,2895.43248098,2895.43248098,8.2436524039,13.8903832708,1.67291241859,3.20282657318,358532,2,False,False,False,False,False,False,True,2015-06-24,2015-06-24,2015-06-17,DIBBITSdev,1,1,1,1,9,9,0,0.02777778,0.00108876,0.001089871,8.51594e-05,1.334187e-05,8.51651e-05,1.334187e-05,0.0,4.0,1.281858e-06,1.134031e-06,4.513242e-06,4.324139e-06,0.0
PRC,ProsperCoin,0.000240169,5.00002e-07,480.336078656,480.336078656,150.105625,14.2485330748,18.3793915245,2.50677592372,2.71956525136,34184,1,False,False,True,False,False,False,False,2014-02-20,2014-02-20,2014-01-30,inmean,1,76,4,1,15,15,0,0.01904762,0.003045675,0.003054109,0.0003053551,2.880018e-05,0.0003054154,2.880018e-05,0.0,4.0,5.102259e-06,4.478475e-06,1.875637e-05,1.789364e-05,0.0
MEOW,Kittehcoin,9.82782e-07,3.549e-10,2769.18005072,2769.18005072,523.313099042,25.9955200311,27.0342471804,1.93356726793,1.87085934443,4724494,1,False,False,False,True,False,False,False,2014-01-24,2014-01-24,2013-12-25,lonestar108,1,26,2,41,57,55,2,0.02272727,0.004290877,0.004305353,0.0004698534,5.849743e-05,0.0004700022,5.849838e-05,23495.04,4.0,8.59967e-05,7.359616e-05,0.000266942,0.0002466322,0.0
PRT,Particle,4.95262e-06,4.00182e-08,123.759189569,123.759189569,70.7517142857,7.66623636053,7.69300416478,2.29082053362,2.28665764507,857556,1,False,False,False,False,False,True,False,2014-01-22,2014-01-22,2014-01-01,moonmoon,1,44,6,1,116,116,0,0.02818591,0.003906042,0.003917612,0.0004114965,3.845119e-05,0.0004116224,3.845119e-05,0.0,4.0,8.124937e-05,6.956451e-05,0.0002633688,0.0002450534,0.0
CHA,Chancecoin,0.00235858,9.9987e-09,235888.665527,235888.665527,25.2227569244,4.19062318945,4.2317148343,1.98330836134,2.01082045113,86707,1,False,False,True,False,False,False,False,2014-05-20,2014-05-20,2014-03-24,magician,1,35,1,1,6,6,0,0.06666667,0.001799997,0.00180252,0.0001848491,2.149983e-05,0.0001848678,2.149983e-05,0.0,3.0,5.344844e-05,4.735103e-05,0.000128377,0.000121339,0.0
CHC,ChainCoin,2.0001e-06,2.59837e-07,7.6975180594,7.6975180594,7.69260354688,3.01309332728,3.16361213556,2.89532505852,3.00380439624,91,1,False,False,False,False,False,False,False,2015-07-16,2015-07-16,2014-01-20,Rolihlahla,1,29,1,29,75,71,4,0.02882883,0.003845195,0.003857368,0.000355085,4.631378e-05,0.0003551771,4.631423e-05,18693.52,3.0,2.366044e-05,1.907905e-05,7.675034e-05,6.760917e-05,1.0
MRY,Murraycoin,2.84719e-05,4.2e-07,67.7902380952,67.7902380952,67.7902380952,9.21701079825,11.8979833675,3.5858344085,4.70600092542,70044,1,False,False,False,True,False,False,False,2014-03-03,2014-03-03,2014-01-21,bholzer,1,294,3,175,51,26,25,0.08627451,0.00363676,0.003654337,0.0003437176,4.547601e-05,0.0003438248,4.547661e-05,41974.71,4.0,9.870356e-06,8.377789e-06,3.338909e-05,3.080037e-05,0.0
JAY,Jay,0.00116235,0.000417452,2.784391978,2.784391978,2.784391978,1.39335318521,1.25360991878,1.35288182005,1.22544945855,6851,1,False,False,False,False,False,False,False,2015-04-17,2015-04-17,2015-04-03,jones_,1,30,2,76,15,3,12,0.4285714,0.001125791,0.001127655,9.032129e-05,1.816677e-05,9.032831e-05,1.816688e-05,0.0,4.0,1.391853e-06,1.18843e-06,4.178594e-06,3.944972e-06,0.0
MMNXT,MMNXT,8.61884e-05,3.60322e-05,2.39198272656,2.39198272656,2.25129035628,1.47568524747,1.53804659884,1.44621038492,1.54179606126,180054,2,False,False,True,False,False,False,False,2014-10-22,2014-10-22,2015-01-21,Nxtblg,1,1078,14,326,602,274,328,0.0324197,0.001170107,0.001171695,9.395915e-05,1.864927e-05,9.396541e-05,1.864936e-05,10368790.0,3.0,6.47389e-05,7.444599e-05,0.0001759279,0.0002216025,0.0
URO,Uro,0.0207005,0.000123521,167.58688806,167.58688806,167.58688806,14.1193532181,14.1801949354,2.57569911299,2.49185653048,8620055,5,False,False,True,True,False,False,True,2014-06-12,2014-06-12,2014-05-09,true-asset,1,192,6,1,9,9,0,0.0,0.001635606,0.001638226,0.0001436416,1.890395e-05,0.0001436591,1.890395e-05,0.0,4.0,2.50114e-06,2.157318e-06,8.408271e-06,7.949106e-06,0.0
MRC,microCoin,3.02293e-08,2.495e-10,121.159519038,121.159519038,5.24796014027,5.05153298436,5.11299433758,1.54296856321,1.55936690843,310045,2,False,False,False,False,False,False,False,2014-03-03,2014-03-03,2014-01-04,MCR,1,107,6,1,8,8,0,0.03571429,0.004009497,0.004023773,0.0004068747,3.751501e-05,0.0004069961,3.751501e-05,0.0,4.0,5.258983e-06,4.359221e-06,1.68766e-05,1.530066e-05,0.0
UTIL,UtilityCoin,0.000176489,3.77e-06,46.8140583554,46.8140583554,35.5108651911,9.21587384797,9.43013790203,1.66186034111,1.69398788968,468381,1,False,False,False,True,False,False,False,2014-09-30,2014-09-30,2014-09-27,utilitycoin,1,9,1,1,28,28,0,0.04232804,0.001303286,0.001304571,0.0001042358,1.516323e-05,0.0001042442,1.516323e-05,0.0,4.0,2.895892e-06,2.60521e-06,1.045618e-05,1.013886e-05,0.0
VIA,Viacoin,0.000599348,1.75882e-05,34.0767105218,34.0767105218,34.0767105218,4.3629494846,4.77556072205,1.93807467313,1.7607752853,6217815,6,False,False,True,True,False,True,True,2014-07-18,2014-07-18,2014-07-19,btcdrak,1,196,5,411,333,317,16,0.005589927,0.001458089,0.001460115,0.0001134691,2.165134e-05,0.000113477,2.165142e-05,1535008.0,3.0,0.0001035776,9.750708e-05,0.0003217202,0.0003259418,0.0
