coin,earliest_trade_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_satoshi_distance,user1_satoshi_pagerank_weighted,user1_pagerank_weighted,nontrivial,slug,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,total_volume,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade
BUK,2014-10-04,2013-09-01,CryptoBuck,1,114,6,13,9,9,0,0.08333333,0.009406509,0.009493002,0.0007607035,6.245706e-05,0.0007612172,6.245706e-05,4.0,8.655149e-06,2.951676e-05,0,cryptobuk,CryptoBuck,0.00012049,1.01e-05,11.92970297029703,1.0,1.0,2.84865736611356,1.0,2.6766650707476125,1.0,1976,1,False,False,False,True,False,False,False,2014-10-04
XDQ,2014-05-26,2014-05-20,coinweaver,1,76,4,95,118,117,1,0.01506591,0.001600144,0.001601924,0.0001341735,2.4053139999999998e-05,0.000134185,2.405328e-05,3.0,4.956888e-05,0.0001597681,0.0,dirac,Dirac,0.00142729,6.36e-06,224.41666666666663,224.41666666666663,128.46894689468945,6.682674987161491,6.867698081803986,3.2196670585284703,3.284106598019988,199319,2,False,False,False,False,False,False,True,2014-05-26
XDP,2014-08-28,2014-07-24,dogeparty,1,1,1,1,8,8,0,0.03571429,0.001442055,0.00144372,0.0001125259,1.637787e-05,0.0001125374,1.637787e-05,4.0,1.285014e-06,5.231344000000001e-06,0.0,dogeparty,Dogeparty,0.000389831,4.02e-05,9.69728855721393,9.69728855721393,7.0468365871294285,2.153016619973728,2.3362761329978894,1.6374100604283042,1.8618550032908616,74876,1,False,False,True,False,False,False,False,2014-08-28
SWIFT,2014-10-05,2014-09-30,BitSwift,1,46,2,1,6,6,0,0.0,0.001292525,0.00129396,0.0001038645,1.512219e-05,0.0001038751,1.512219e-05,4.0,2.596873e-06,1.069077e-05,0.0,bitswift,BitSwift,0.00043585,7.348390000000001e-05,5.931231194860372,3.1986877930999045,2.7240625,2.432670992813728,2.0547456362827505,1.8483314269599544,2.0848613820699,1227069,4,False,False,False,True,False,True,True,2014-10-05
GEN,2015-06-10,2015-06-04,ThinkingOutLoud,1,60,1,289,37,36,1,0.03903904,0.001097391,0.0010982610000000001,8.598091999999998e-05,1.3398360000000001e-05,8.598595e-05,1.3398360000000001e-05,4.0,2.6449259999999997e-06,1.047731e-05,0,genstake,Genstake,0.00012924600000000002,1e-05,12.924599999999998,12.924599999999998,12.924599999999998,2.3064711910573097,2.4053448563042785,1.8632437764761736,1.8878794390896192,4496,2,False,False,False,False,False,False,True,2015-06-10
FIBRE,2014-08-30,2014-08-14,killakem,1,179,3,44,19,13,6,0.1111111,0.001407748,0.001410524,0.00011161370000000001,2.095659e-05,0.0001116285,2.0956660000000003e-05,4.0,5.56635e-06,1.89518e-05,1.0,fibre,Fibre,0.0011103,0.000157463,7.051180277271486,5.992131381109918,3.9203293599231688,2.12787819350377,2.100731290223489,1.8017464061280528,1.4937145363968896,745493,3,False,False,True,True,False,False,True,2014-08-30
LIMX,2014-06-08,2014-06-04,IParn,1,234,3,61,227,219,8,0.01159455,0.001567575,0.0015696389999999998,0.0001292491,2.324895e-05,0.0001292597,2.3249059999999998e-05,4.0,7.655559e-05,0.0002596849,0.0,limecoinx,LimeCoinX,3.49903e-05,4.0003399999999997e-07,87.46831519320858,87.46831519320858,10.00120047676077,11.487164168015935,11.955069893014796,3.2979232551348687,4.318118352670616,28747,5,False,False,False,True,False,False,True,2014-06-08
KEY,2014-07-18,2014-07-16,keycoin,1,15,1,1,77,77,0,0.004442925,0.001455382,0.0014569239999999998,0.0001146327,1.656671e-05,0.00011463989999999999,1.656671e-05,4.0,8.393941e-06,3.276726e-05,1.0,keycoin,KeyCoin,0.00234291,1.54686e-05,151.46231721034871,151.46231721034871,101.86565217391303,15.652933217535805,19.024549511706773,1.9534030061455556,1.9319616254520944,3458640,2,False,False,False,True,False,False,False,2014-07-18
UNIC,2015-06-14,2013-12-31,Teamunicoin,1,36,1,1,6,6,0,0.2666667,0.004059335,0.004075436,0.00042345809999999996,3.8825900000000004e-05,0.0004236284,3.8825900000000004e-05,4.0,1.354928e-05,4.41724e-05,0,unicoin,UniCoin,9.70511e-07,2.10043e-07,4.620534842865507,3.8811125329920815,3.3465896551724135,2.3205528594877323,2.1227944638922804,1.329605446776693,1.1281648996868765,90,1,False,False,False,False,False,False,False,2015-06-14
XRA,2015-06-26,2015-06-18,R-A-T-E,1,17,1,1,9,9,0,0.02777778,0.001089804,0.001090823,8.509069e-05,1.3337070000000001e-05,8.509620999999999e-05,1.3337070000000001e-05,4.0,9.374127e-07,3.8127769999999997e-06,0,ratecoin,Ratecoin,2.6831299999999998e-06,7.99978e-08,33.540047351302164,1.0,1.0,7.647536141954499,1.0,2.792138019479624,1.0,7169,4,False,False,False,True,False,False,True,2015-06-26
VGC,2014-05-06,2014-02-16,Byates,1,11,1,1,12,12,0,0.04545455,0.002374149,0.002379006,0.0002530703,2.529404e-05,0.0002531298,2.529404e-05,4.0,4.686047e-06,1.885537e-05,0.0,vegascoin,VegasCoin,2.71211e-05,1e-08,2712.11,2712.11,1356.055,19.03325239320602,26.910073349299363,10.395102644828581,12.426546576118437,30228,1,False,False,False,False,False,False,False,2014-05-06
XRP,2013-08-04,2013-05-14,webr3,1,136,15,56,84,72,12,0.03024691,0.01391891,0.01406827,0.000979558,0.00013594709999999998,0.0009802363,0.0001359525,3.0,0.00032904529999999997,0.0006230849,0.0,ripple,Ripple,0.000106796,4.56008e-06,23.419764565533942,23.419764565533942,4.929721146433897,3.361222150547281,3.557375755504113,2.548036555354104,2.548036555354104,315038327,20,False,True,True,True,True,False,True,2013-08-04
ANC,2013-07-14,2013-06-24,nicksmith,1,19,1,9,2,0,2,0.0,0.01182997,0.01202112,7.291819000000001e-05,0.0001110491,7.291819000000001e-05,0.0001110523,inf,3.461204e-06,1.423192e-05,1.0,anoncoin,Anoncoin,0.0111139,0.00014963299999999998,74.27439134415536,54.005238273410654,22.858935200896763,6.861337548013733,6.80581633548225,5.098756101735294,5.098756101735294,5295306,6,False,False,False,True,True,False,False,2013-07-14
ANI,2014-02-28,2014-01-20,ani-chan,1,40,2,12,17,16,1,0.02941176,0.0038413559999999998,0.003854609,0.0003550426,4.631286e-05,0.00035514050000000005,4.631331e-05,4.0,7.618097e-06,2.7259679999999998e-05,0.0,animecoin,Animecoin,1.5001099999999998e-07,9.934e-09,15.100765049325547,15.100765049325547,7.50055,8.254319975382913,8.396841532867098,2.555123483050066,2.7278492284720546,15674,0,False,False,False,False,False,False,False,2014-02-28
NVC,2013-04-28,2013-07-06,feeleep,1,0,0,62,89,63,26,0.1152098,0.01150514,0.011653799999999999,0.0008710526,0.0001059245,0.0008716517999999999,0.0001059275,3.0,8.537360000000001e-05,0.00025442330000000003,0.0,novacoin,Novacoin,0.0624351,0.00130492,47.84592158906293,47.84592158906293,15.950107296137338,5.016511183157258,6.463079599646585,5.8370914250019075,5.8370914250019075,10384460,5,True,False,False,True,False,False,False,2013-04-28
JLH,2014-07-23,2014-07-19,EvilDave,1,460,3,215,140,27,113,0.08956313,0.0014582179999999998,0.001460541,0.000113464,2.165139e-05,0.0001134733,2.165149e-05,4.0,5.2814e-06,1.686568e-05,0,jl777hodl,jl777hodl,0.00039151699999999997,8.28077e-05,4.728026499951092,3.799365344305567,3.7704597546177694,2.317153408913315,2.32764701940081,1.7147123439240457,1.8535754345946056,366483,2,False,False,True,False,False,False,False,2014-07-23
COV,2015-04-21,2015-04-20,CovenDev,1,17,2,1,34,34,0,0.02139037,0.001120766,0.001121835,8.913226e-05,1.3625829999999998e-05,8.913831000000001e-05,1.3625829999999998e-05,4.0,1.107501e-05,3.509317e-05,0,coven,Coven,0.00312465,3.39701e-05,91.98236095860771,91.98236095860771,91.98236095860771,8.042871131744976,8.042871131744976,2.3301941143164293,2.3301941143164293,45742,1,False,False,False,False,False,False,False,2015-04-21
BCX,2014-01-31,2014-01-12,jackofall1232,1,145,15,175,110,106,4,0.04926945,0.003803789,0.0038200020000000003,0.0003631184,4.8988909999999995e-05,0.0003632058,4.89896e-05,3.0,5.093141e-05,0.00013230270000000002,0.0,battlecoin,BattleCoin,3.49883e-05,7.2985e-07,47.939028567513866,47.939028567513866,31.80754545454545,9.4352212838666,9.65425620343989,1.6864932861012032,2.116661660841204,254167,1,False,False,False,True,False,False,False,2014-01-31
ICASH,2015-03-27,2015-03-20,cryptodev35,1,70,1,1,21,21,0,0.07142857,0.0011295,0.001130486,9.077308000000001e-05,1.3783410000000002e-05,9.077853999999999e-05,1.3783410000000002e-05,4.0,4.925383e-06,1.690835e-05,0,icash,iCash,1.1510299999999998e-06,1.00064e-08,115.02938119603455,115.02938119603455,1.9845344827586209,6.535159430969343,7.980158203148473,1.8558206296368307,2.0413595474074064,9755,1,False,False,False,False,False,False,False,2015-03-27
ETH,2015-08-07,2014-02-14,AltcoinBull,1,31,6,1,10,10,0,0.1333333,0.00240243,0.002407722,0.0002577107,2.558395e-05,0.0002577617,2.558395e-05,4.0,1.086018e-05,2.974597e-05,0,ethereum,Ethereum,0.0101411,0.00235757,4.301505363573511,4.301505363573511,4.301505363573511,2.3336611363702984,2.3336611363702984,1.9840271149522448,1.9840271149522448,63866749,18,False,True,True,True,False,False,True,2015-08-07
COL,2013-12-01,2014-01-27,sudo23,1,100,2,149,706,675,31,0.01981703,0.0032708159999999997,0.003283211,0.000314379,4.056207e-05,0.0003144529,4.056237e-05,3.0,0.0001636074,0.0005148180999999999,0.0,colossuscoin,Colossuscoin,1.1421299999999998e-08,1.6719999999999998e-10,68.3092105263158,68.3092105263158,30.408146964856233,15.045164343284164,15.198731581684852,3.560091241150027,3.560091241150027,352521,2,False,False,False,True,False,False,False,2013-12-01
CON,2015-02-15,2015-01-03,muddafudda,1,1352,40,617,1062,721,341,0.039385500000000004,0.001184055,0.00118561,9.535981e-05,1.882694e-05,9.536788e-05,1.882703e-05,3.0,0.0003503758,0.0008670197,0.0,paycon,PayCon,1.596e-05,2.16016e-06,7.388341604325607,3.0574712643678166,2.508034037604796,2.676616682490576,2.081862294282057,2.238371563993528,1.9655846151528782,21956,4,False,False,False,True,False,False,False,2015-02-15
KDC,2014-02-02,2014-01-10,KlondikeCoin,1,144,11,1,19,19,0,0.02339181,0.003606039,0.003617037,0.00036027739999999997,3.545094e-05,0.0003603387,3.545094e-05,4.0,7.738048e-06,2.8919409999999997e-05,0.0,klondikecoin,KlondikeCoin,0.000131729,4.8837e-07,269.7319655179474,269.7319655179474,96.85955882352941,13.822230203932538,13.822230203932538,2.714779071978504,2.714779071978504,410989,2,False,False,False,True,False,True,False,2014-02-02
VRC,2014-05-16,2014-05-10,effectsToCause,1,76,1,1,7,7,0,0.0,0.0016350420000000002,0.0016372860000000002,0.00014264370000000002,1.883842e-05,0.0001426531,1.883842e-05,5.0,1.5729259999999999e-06,6.55061e-06,0.0,vericoin,VeriCoin,0.00051461,6.793619999999999e-06,75.74901157262255,15.675374361848595,6.873389706677849,4.879482667570207,4.918192683732446,1.8403325369737435,1.6142940559470242,33203780,11,False,False,True,True,False,True,True,2014-05-16
QORA,2014-05-26,2014-03-20,qora,1,74,1,1,7,7,0,0.04761905,0.001837532,0.001840375,0.0001899189,2.178982e-05,0.00018995029999999998,2.178982e-05,4.0,2.470241e-06,9.435425e-06,0.0,qora,Qora,8.8e-07,4e-08,22.0,22.0,8.006842210616345,5.7023747823632025,5.7023747823632025,2.647762640989673,2.647762640989673,871058,9,False,False,True,False,False,True,False,2014-05-26
COOL,2014-06-28,2014-05-09,CoolloveCoin,1,10,2,1,1,1,0,0.0,0.0016319120000000001,0.001636026,1.8904310000000002e-05,1.890395e-05,1.8904310000000002e-05,1.890395e-05,inf,1.1733880000000002e-06,4.9479239999999995e-06,0.0,coolcoin,CoolCoin,7.3e-07,5.97474e-08,12.218104888246186,2.3548387096774195,2.3548387096774195,2.281425744039224,1.466066481994459,1.932887133611744,1.4771144755334102,227324,2,False,False,False,True,False,False,False,2014-06-28
SRC,2013-09-28,2013-08-10,baritus,1,610,39,90,901,818,83,0.03406338,0.010150200000000002,0.01026954,0.0008113113000000001,9.697868e-05,0.0008119957000000001,9.698154000000001e-05,3.0,0.001075532,0.0029618220000000002,0.0,securecoin,SecureCoin,0.00135514,3.10673e-05,43.61949702742111,43.61949702742111,14.180251618526807,7.2841126776189675,8.047188943861206,2.686344890851466,2.737411282068218,1553061,4,False,False,False,True,True,True,False,2013-09-28
FAIR,2014-03-22,2014-07-21,FairCoinTeam,1,0,0,1,3,3,0,0.0,0.0014539470000000001,0.001455694,1.645711e-05,1.645549e-05,1.645711e-05,1.645549e-05,inf,1.1131520000000001e-06,4.663336e-06,0.0,faircoin,FairCoin,0.0003699,7.50072e-07,493.15265734489486,11.552154903185508,11.552154903185508,8.781645038184541,2.174319400995284,8.855382994800351,1.6913066819214844,1916921,2,False,False,False,False,False,False,True,2014-03-22
DIME,2014-01-06,2013-12-24,dimecoin,1,155,20,1,18,18,0,0.03921569,0.0044417,0.004458576,0.0004790729,4.182176e-05,0.0004792597,4.182176e-05,3.0,1.819414e-05,6.159558000000001e-05,0.0,dimecoin,Dimecoin,8.336100000000001e-09,8.790000000000001e-11,94.83617747440272,94.83617747440272,16.645567092651756,12.779240419268564,14.256841619233766,1.6989960880273127,1.8796202850169463,703542,1,False,False,False,True,False,False,False,2014-01-06
XMG,2014-09-24,2014-08-13,joelao95,1,246,3,219,27,22,5,0.04558405,0.001414052,0.0014156070000000001,0.0001117514,2.09799e-05,0.00011175760000000001,2.0980010000000003e-05,4.0,1.4952520000000001e-05,5.104347e-05,1.0,magi,Magi,0.000162945,2.18396e-05,7.460988296488947,7.460988296488947,3.1953947252307637,2.684334897068488,2.6998167237310624,2.3565281000770533,2.3665490395398443,108845,7,False,False,True,True,False,False,True,2014-09-24
HEX,2014-03-15,2014-02-23,Heisenbergprime,1,8,1,1,2,2,0,0.0,0.0022269029999999997,0.002231936,2.4274200000000002e-05,2.427302e-05,2.4274200000000002e-05,2.427302e-05,inf,2.180592e-06,9.408092e-06,0.0,heisenberg,Heisenberg,1.00745e-08,6.97e-11,144.54088952654232,144.54088952654232,40.21756487025947,5.9570788169511655,8.00035615712338,1.1062273951443078,1.6964248524936572,4630,2,False,False,False,False,False,False,False,2014-03-15
COMM,2014-04-15,2014-03-26,communitycoin,1,128,3,1,111,111,0,0.004422604,0.0017855179999999998,0.001787924,0.0001801385,2.131605e-05,0.00018016360000000002,2.131605e-05,3.0,2.459823e-05,6.165134e-05,0.0,communitycoin,CommunityCoin,2.1977e-06,2.00034e-08,109.86632272513674,109.86632272513674,36.628333333333345,15.074425803435874,15.074425803435874,2.3985830972125664,2.3985830972125664,584721,2,False,False,False,True,False,True,False,2014-04-15
CS,2015-08-04,2015-03-01,xPooky,1,666,2,169,73,49,24,0.06468798,0.0011401789999999998,0.001141343,9.163052e-05,1.839128e-05,9.163802e-05,1.839134e-05,4.0,1.395629e-05,4.6080870000000006e-05,0,cryptospots,CryptoSpots,9.988489999999999e-06,6.99473e-08,142.80022245318978,142.80022245318978,124.87001678936781,4.702139929274368,8.701949806389054,2.051059610260609,3.356163251671568,6228,1,False,False,False,False,False,False,False,2015-08-04
XMR,2014-05-20,2014-05-18,superresistant,1,811,6,367,275,38,237,0.06379664,0.0016165510000000001,0.00161901,0.0001348062,2.415145e-05,0.0001348183,2.415154e-05,3.0,1.96194e-05,3.94244e-05,0.0,monero,Monero,0.00833353,0.000995445,8.371662924621653,8.371662924621653,5.295265508937137,3.244414138476861,3.3610010040775826,2.2860619014605317,2.3891758865079,34040562,8,False,False,True,True,False,True,True,2014-05-20
SNRG,2015-06-08,2015-05-27,Grandpa Jones,1,159,1,1,27,27,0,0.03133903,0.0010973810000000001,0.001098345,8.637575000000001e-05,1.3436159999999999e-05,8.638033999999999e-05,1.3436159999999999e-05,4.0,1.18025e-05,3.823591e-05,0,synergy,Synergy,0.000118848,2.4086e-05,4.934318691355975,1.0,1.0,1.8379383514909764,1.0,1.5948491025808147,1.0,13313,3,False,False,False,False,False,False,True,2015-06-08
NMC,2013-04-28,2012-11-09,phelix,1,657,29,568,266,142,124,0.1524422,0.02922044,0.03007497,0.0014785279999999998,0.0002812539,0.001480565,0.00028128049999999997,2.0,0.0008177363,0.001223174,0.0,namecoin,Namecoin,0.0120272,0.00122,9.858360655737703,9.569396263645332,8.116395832208607,3.134937182941168,3.5609085606908986,1.7767827485885332,1.7767827485885332,165578229,21,True,True,True,True,False,True,False,2013-04-28
LOG,2015-03-22,2014-10-23,funkenstein,1,176,6,1,12,12,0,0.07575758,0.001268517,0.001269715,0.00010214049999999999,1.4849349999999999e-05,0.00010214700000000001,1.4849349999999999e-05,4.0,8.413035e-06,2.80524e-05,1.0,woodcoin,Woodcoin,8.50399e-06,1.991e-06,4.271215469613259,2.2088285714285707,2.2088285714285707,1.834926175329116,1.2310139717039108,1.5744800033495059,1.178834241659502,7973,1,False,False,False,False,False,False,False,2015-03-22
MNTA,2014-08-30,2014-08-14,MonetaCoin,1,24,1,1,4,4,0,0.1666667,0.001406949,0.0014086860000000001,0.0001116208,1.593676e-05,0.0001116284,1.593676e-05,4.0,1.210987e-05,2.961485e-05,0.0,moneta,Moneta,7.993980000000001e-07,1.0780100000000002e-08,74.15497073311008,74.15497073311008,4.123456408034415,3.6841526984177984,3.802198560671476,2.6639599355811963,2.64024046497616,703,1,False,False,True,False,False,False,False,2014-08-30
WDC,2013-05-22,2013-05-15,WorldCoin,1,12,2,1,52,52,0,0.1410256,0.01334646,0.01348064,0.0009698861,8.741259e-05,0.0009705906,8.741259e-05,3.0,8.662738000000001e-05,0.0002574472,0.0,worldcoin,WorldCoin,0.0009587069999999999,1.19168e-05,80.4500369226638,80.4500369226638,39.124829618263284,9.6983669449137,10.061149236703509,3.8365778349166804,3.8365778349166804,18762442,14,False,False,True,True,True,True,False,2013-05-22
LOT,2013-12-28,2013-12-27,cozie,1,59,3,305,60,57,3,0.06045198,0.004312529,0.004324853,0.0004401382,5.6860930000000005e-05,0.0004402639,5.686174e-05,3.0,4.411869000000001e-05,0.00011548040000000001,0.0,lottocoin,LottoCoin,5.302750000000001e-07,1.5712000000000001e-09,337.49681771894086,337.49681771894086,71.19123056681792,15.935973724956114,16.269233599764462,1.6853947808638057,1.6815273792056122,6766236,2,False,False,False,True,False,False,False,2013-12-28
ARCH,2014-10-06,2014-10-09,cryptobooster,1,2,1,4,28,26,2,0.06349206,0.0012782989999999999,0.00127975,0.0001028433,1.973951e-05,0.0001028493,1.973959e-05,4.0,6.962192e-06,2.5029789999999998e-05,0.0,archcoin,ARCHcoin,0.000698084,3.39676e-05,20.551466691788644,13.364551824482136,13.364551824482136,4.785476243563158,2.7277784582835567,2.8120123930838443,1.9499856668749904,2427356,4,False,False,True,True,False,True,True,2014-10-06
AIB,2015-04-30,2015-04-12,aib,1,6,1,1,2,2,0,0.0,0.0011172839999999999,0.001118251,1.3663820000000001e-05,1.366344e-05,1.3663820000000001e-05,1.366344e-05,inf,7.962408000000001e-07,3.307492e-06,0,asian-investment-bond,AIB,1.39417e-05,6.23e-06,2.237833065810594,2.237833065810594,2.237833065810594,1.363910054332824,1.2838146479959522,1.4375825943508729,1.4243431278052232,5830,1,False,False,False,False,False,False,False,2015-04-30
QRK,2013-08-25,2013-07-22,quarkcoin,1,27,2,3,54,53,1,0.07267645,0.01111865,0.01121561,0.0008459787,6.736275e-05,0.0008464737,6.736275e-05,3.0,9.371351000000001e-05,0.0002377631,0.0,quark,Quark,0.000275214,3.47899e-07,791.0744210244928,89.16239559912657,36.731343642143884,8.825818103421613,8.22946514385608,3.3963466781888165,3.3963466781888165,15231599,10,False,False,False,True,True,True,False,2013-08-25
SOL,2014-09-07,2014-01-08,Solcoin Project,1,95,2,1,28,28,0,0.02116402,0.0037839909999999996,0.0037972540000000003,0.0003790091,3.619123e-05,0.0003791009,3.619123e-05,4.0,2.128756e-05,7.193345000000001e-05,0.0,solcoin,Solcoin,2.86704e-06,1e-08,286.704,286.704,286.704,8.226984389284931,15.033961265623953,2.8209873981924884,1.5139405754555129,1224938,1,False,False,False,False,False,False,False,2014-09-07
GAP,2014-11-01,2014-06-12,j0nn9,1,68,2,1,12,12,0,0.01515152,0.001564232,0.0015662179999999999,0.0001256979,1.7462370000000002e-05,0.0001257093,1.7462370000000002e-05,4.0,3.429527e-06,1.176972e-05,0,gapcoin,Gapcoin,0.000300098,1.02e-06,294.2137254901961,294.2137254901961,111.56059479553906,15.960245288148455,16.81100793250425,4.749980721794998,5.021017255146697,29122,1,False,False,True,False,False,False,False,2014-11-01
DIBS,2015-06-24,2015-06-17,DIBBITSdev,1,1,1,1,9,9,0,0.02777778,0.00108876,0.001089871,8.51594e-05,1.3341870000000001e-05,8.51651e-05,1.3341870000000001e-05,4.0,1.1340309999999999e-06,4.324139e-06,0.0,dibbits,Dibbits,0.037876599999999996,1.3081500000000002e-05,2895.432480984597,2895.432480984597,2895.432480984597,8.243652403895558,13.890383270804534,1.6729124185859006,3.2028265731783145,358532,2,False,False,False,False,False,False,True,2015-06-24
NSR,2014-10-25,2015-02-15,drakoin,1,489,12,432,204,72,132,0.03126372,0.001157738,0.001159139,9.286635e-05,1.849609e-05,9.287168999999999e-05,1.849615e-05,4.0,2.1861559999999998e-05,7.495848e-05,0.0,nushares,NuShares,6.02299e-05,7.25617e-06,8.300508394924595,8.016597565601645,6.7482213483020175,3.667477106034077,3.6631592628871537,2.725191810226128,1.9629502709707811,2380665,10,False,False,True,True,False,True,False,2014-10-25
UTC,2014-02-09,2014-01-14,bumface,1,110,1,10,20,18,2,0.04736842,0.0038155690000000004,0.00382734,0.00036217190000000003,4.817447e-05,0.0003622654,4.817495e-05,4.0,3.905504e-05,0.0001129835,0.0,ultracoin,UltraCoin,0.00101991,4.097609999999999e-06,248.9036291887222,248.9036291887222,203.21871052327452,16.364221393291928,16.364221393291928,4.620038780428517,4.620038780428517,3497951,4,False,False,False,True,False,False,True,2014-02-09
XVI,2015-07-02,2015-06-09,Viecoin,1,281,3,453,77,18,59,0.04066986,0.001091622,0.001092565,8.557766e-05,1.7779170000000002e-05,8.55822e-05,1.777924e-05,4.0,4.083585e-06,1.1607819999999999e-05,0,vibranium,Vibranium,2.8959000000000002e-05,6.50622e-07,44.50971531857207,44.50971531857207,44.50971531857207,2.6008992971741027,2.6008992971741027,2.5249999760221344,2.5249999760221344,30,2,False,False,False,False,False,False,False,2015-07-02
XCASH,2014-09-11,2014-09-02,johnnyxcash,1,28,1,1,10,10,0,0.08888889,0.0013582829999999998,0.0013598710000000001,0.0001075,1.5551370000000003e-05,0.0001075099,1.5551370000000003e-05,4.0,2.191503e-06,8.170266e-06,0.0,xcash,XCash,0.000270633,3.94e-06,68.68857868020304,68.68857868020304,68.68857868020304,7.976208249227547,8.308848451654207,1.6107785045884968,1.766285045804184,404136,1,False,False,False,True,False,False,False,2014-09-11
HTML5,2014-09-19,2014-12-13,KCoinH,1,0,0,35,2,1,1,0.0,0.001222743,0.001223853,1.4405279999999998e-05,1.899958e-05,1.4405279999999998e-05,1.899964e-05,inf,9.096545999999999e-07,3.786294e-06,0.0,htmlcoin,HTMLCOIN,8.543299999999999e-09,8.851000000000001e-10,9.65235566602644,3.7449261386051815,3.7449261386051815,1.670433591050816,1.5850497359145672,1.5300174721772366,1.5094314622074358,149956,5,False,False,False,True,False,False,False,2014-09-19
PINK,2014-05-11,2014-05-25,sonysasankan,1,437,1,92,160,4,156,0.0341195,0.0015927029999999998,0.001595326,0.00013299959999999998,2.3758920000000002e-05,0.0001330096,2.375905e-05,4.0,1.283808e-06,5.062832e-06,0.0,pinkcoin,PinkCoin,1.4469999999999999e-06,5.0055800000000004e-08,28.90773896331694,4.555170449000665,4.5218750000000005,2.1874431925727893,2.245469598749851,1.7434256346513055,1.7019512507040446,881155,2,False,False,True,False,False,False,True,2014-05-11
ARG,2013-07-04,2013-06-11,eddyfitz,1,201,2,35,22,0,22,0.1948052,0.01249676,0.01267599,7.628347e-05,0.0001167574,7.628347e-05,0.00011676299999999999,inf,3.631744e-06,1.492295e-05,0.0,argentum,Argentum,0.000964554,5.2997e-06,182.00162273336224,182.00162273336224,120.72015018773466,9.44463911273438,10.165927655622749,4.031630275334457,4.031630275334457,380456,1,False,False,False,True,False,False,False,2013-07-04
ARI,2014-02-20,2015-01-01,Aricoin,1,0,0,127,102,101,1,0.00990099,0.001190356,0.001191422,9.549039000000001e-05,1.884098e-05,9.549752e-05,1.884104e-05,4.0,2.34936e-05,7.465395999999999e-05,0.0,aricoin,Aricoin,3.98579e-06,1.29086e-07,30.87701222440853,11.685620886289339,9.964674293485867,5.0928693806951975,4.652851712461431,4.017263954257771,2.4302994442729227,209862,2,False,False,False,True,False,False,False,2014-02-20
TRUST,2014-07-10,2014-06-22,mitchellmint,1,354,3,118,26,14,12,0.1466667,0.001524016,0.0015259420000000002,0.000123191,2.2613899999999997e-05,0.0001232027,2.261399e-05,4.0,2.327757e-06,7.848156e-06,0.0,trustplus,TrustPlus,4.997e-05,2.20163e-07,226.96820083301915,4.875121951219511,4.875121951219511,6.7571510750242325,1.9049107585334053,7.620349632042745,1.7413503539944588,208470,1,False,False,False,False,False,False,True,2014-07-10
NYAN,2014-02-09,2013-12-22,myhoho,1,169,6,889,131,45,86,0.063992,0.004815489,0.004836462,0.0004782263,6.087351e-05,0.00047837760000000003,6.087448e-05,3.0,3.988759e-05,8.761625e-05,0.0,nyancoin,Nyancoin,2.3862399999999997e-05,9.663e-09,2469.4608299699885,2469.4608299699885,84.74646096585624,22.54034546453527,29.44083270202864,2.2902334787171656,3.4676183328086414,164794,3,False,False,False,True,False,False,False,2014-02-09
HBN,2013-12-20,2013-07-25,thundertoe,1,219,35,779,63,39,24,0.13008989999999998,0.01089592,0.01101171,0.0008326275,0.00010040469999999999,0.0008333072999999999,0.0001004073,3.0,4.334157e-05,0.00010916209999999999,0.0,hobonickels,HoboNickels,0.0005311630000000001,2.9901199999999998e-05,17.76393589554934,17.76393589554934,17.547505781301616,5.7787985350043,7.434589620879258,2.3093185817052952,2.467718977222361,676591,1,False,False,False,True,False,False,False,2013-12-20
TIX,2013-11-03,2013-09-21,Lottery Tickets,1,193,4,1,47,47,0,0.0906568,0.00934608,0.009417485,0.0007379606,6.059504e-05,0.0007383869,6.059504e-05,3.0,4.129018e-05,0.00012156450000000001,1.0,tickets,Tickets,9.522730000000001e-08,2.3280000000000001e-10,409.05197594501715,54.83548312795117,19.50260096665848,6.5517115761635445,6.699570109708627,1.8681282880929213,1.8801993653903384,2424400,2,False,False,False,True,False,True,False,2013-11-03
TIT,2014-08-25,2014-11-11,titcoinfoundation,1,0,0,1,2,2,0,0.0,0.001250817,0.001252425,0.00010045719999999999,1.4661900000000001e-05,0.0001004653,1.4661900000000001e-05,4.0,6.794517e-06,2.068486e-05,0.0,titcoin,Titcoin,4.98764e-05,1.1151799999999998e-06,44.72497713373626,44.72497713373626,32.2248927482297,10.673410630842527,10.939120512729303,2.1818444311561054,2.133883338286123,267984,4,False,False,False,True,False,False,True,2014-08-25
