coin,earliest_trade_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_weighted,user1_pagerank_weighted
XBS,2015-01-13,2014-11-20,BitcoinNational,1,551,12,799,209,61,148,0.05700622,0.001248874,0.001250691,9.923574e-05,1.920218e-05,9.924173e-05,1.920228e-05,641106.2,4,2.612436e-05,6.991914e-05
NYC,2014-05-06,2014-03-05,NewYorkCoin,1,12,1,1,53,53,0,0.006531205,0.00201991,0.002022954,0.0002181831,2.323312e-05,0.0002182202,2.323312e-05,0.0,4,1.678948e-05,5.771227e-05
GAIA,2014-10-11,2011-06-25,ataranlen,1,9,1,65,2,0,2,0.0,0.03979429,0.04129752,0.0003254149,0.0005452788,0.0003254149,0.0005453913,0.0,inf,2.59867e-05,8.126126e-05
XBC,2014-05-03,2014-05-01,qiwoman,1,948,6,147,391,54,337,0.04434426,0.001643389,0.001646073,0.0001486953,2.566973e-05,0.0001487074,2.566987e-05,531576.4,4,3.129934e-05,8.293657e-05
MONA,2014-03-20,2012-06-20,julz,1,705,40,363,472,286,186,0.1161516,0.0331945,0.03428811,0.00156198,0.0003276019,0.001564011,0.0003276444,175486.8,2,0.002459435,0.003574069
OPAL,2014-09-13,2011-05-11,John Kirk,1,51,4,26,14,6,8,0.08791209,0.2105997,0.2445182,0.00389327,0.001449519,0.003896792,0.001450192,23.70952,2,0.0001321228,0.0003101498
SPT,2013-07-25,2013-01-02,xorxor,1,390,10,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
CHASH,2014-12-13,2014-10-25,Cleverhash,1,48,1,8,46,46,0,0.02028986,0.00126722,0.001268377,0.0001019538,1.482514e-05,0.0001019599,1.482514e-05,0.0,3,3.455659e-05,0.0001117729
TAG,2013-11-05,2013-01-02,xorxor,1,457,11,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
DRKC,2014-07-29,2014-07-26,zlibz,1,47,2,4,106,101,5,0.02156334,0.001447131,0.001449431,0.0001121803,2.143861e-05,0.0001121894,2.14387e-05,94501.7,4,1.480198e-05,5.098102e-05
TAC,2014-06-17,2013-05-27,maxpower,1,309,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
SPA,2014-03-15,2014-01-20,naplam,1,51,4,4,1,0,1,0.0,0.003832516,0.003844524,3.300984e-05,4.631564e-05,3.300984e-05,4.631619e-05,0.0,inf,1.58516e-06,6.607751e-06
TAK,2014-02-27,2014-01-06,manfred,1,89,7,256,94,62,32,0.08742403,0.003894862,0.003906208,0.000389711,5.173963e-05,0.0003898094,5.17401e-05,19227.56,3,0.0001078456,9.774397e-05
XPM,2013-07-11,2012-10-03,Sunny King,1,846,28,54,110,88,22,0.1090497,0.02888635,0.0298812,0.001493334,0.0002920772,0.001495498,0.0002921082,23570.96,2,0.0005347526,0.001057573
GP,2015-01-16,2014-05-26,HYPERfuture,1,512,13,1,18,18,0,0.006535948,0.00159157,0.001593676,0.0001327543,1.803947e-05,0.0001327712,1.803947e-05,0.0,4,2.375887e-06,8.910668e-06
BTCS,2014-03-17,2014-03-15,torzsy,1,637,15,320,185,147,38,0.05179966,0.001845463,0.001850011,0.0001965373,2.959147e-05,0.0001965874,2.959177e-05,564075.3,3,8.00291e-05,0.0002283405
IXC,2013-05-08,2011-06-12,wizzard0,1,24,1,109,9,8,1,0.0,0.04184677,0.04313386,0.001811427,0.000695036,0.001813064,0.000695155,1986.0,4,0.0001224968,0.0003597185
NOBL,2014-02-08,2013-08-29,Tommo_Aus,1,157,2,27,7,1,6,0.3809524,0.009231618,0.009310818,6.276676e-05,9.388085e-05,6.276676e-05,9.388334e-05,47.83333,inf,3.535106e-06,1.468258e-05
XPY,2014-12-16,2014-12-21,Sir Alpha_goy,1,17,1,206,23,15,8,0.1067194,0.001219345,0.001220528,9.642829e-05,1.893741e-05,9.643539e-05,1.893748e-05,16747.08,4,2.550628e-06,9.218861e-06
PIGGY,2014-06-15,2013-05-27,maxpower,1,309,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
FIMK,2014-07-12,2014-06-01,Eliphaz Fimk,1,81,2,1,3,3,0,0.0,0.00156562,0.001567658,0.0001308301,1.780849e-05,0.0001308408,1.780849e-05,0.0,5,1.239904e-06,5.140646e-06
BYC,2014-11-23,2014-11-05,infazan,1,233,8,549,147,70,77,0.05477855,0.001261099,0.001262199,0.0001009051,1.9374e-05,0.000100912,1.937406e-05,280567.9,4,4.874649e-05,0.0001602731
BTCD,2014-07-16,2013-08-29,Tommo_Aus,1,253,2,27,7,1,6,0.3809524,0.009231618,0.009310818,6.276676e-05,9.388085e-05,6.276676e-05,9.388334e-05,47.83333,inf,3.535106e-06,1.468258e-05
MNC,2013-05-03,2013-01-02,xorxor,1,272,7,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
MAX,2014-02-12,2013-04-16,Balthazar,1,1065,3,553,53,4,49,0.2162554,0.01863942,0.01909885,0.001192502,0.0001810399,0.001193396,0.0001810558,14596.75,4,3.378634e-05,8.829639e-05
WATER,2014-04-25,2014-03-23,CleanWaterCoin,1,93,1,1,13,13,0,0.05128205,0.001800134,0.001802528,0.0001862926,2.157637e-05,0.0001863248,2.157637e-05,0.0,4,8.613922e-06,3.190965e-05
MAC,2015-02-07,2013-12-21,El Dude,1,974,28,262,107,17,90,0.09433962,0.004886018,0.004908604,0.0004920654,6.177225e-05,0.0004922308,6.177322e-05,10141.21,4,1.836093e-05,4.920288e-05
FFC,2014-10-26,2013-07-01,BitJohn,1,1454,75,50,389,240,149,0.1140896,0.01155856,0.01171474,0.0008675017,0.0001080669,0.0008683486,0.0001080703,491708.9,3,0.0005290578,0.001463481
MAL,2014-11-24,2014-10-15,malibudev,1,35,1,1,11,11,0,0.03636364,0.001283051,0.001284448,0.0001019717,1.494322e-05,0.0001019797,1.494322e-05,0.0,4,1.277544e-06,4.971554e-06
GUA,2014-11-23,2014-11-12,m1n3m1n3m1n3,1,18,1,158,11,5,6,0.03636364,0.001250768,0.001252118,0.0001003357,1.929469e-05,0.0001003436,1.929478e-05,173.639,5,1.450618e-06,5.944737e-06
BEN,2014-02-27,2011-02-12,FatherMcGruder,1,180,6,72,35,20,15,0.3649194,0.2349979,0.3141438,0.01120112,0.003062167,0.01130265,0.003065273,596.2,2,0.001868594,0.002743308
GUE,2014-06-23,2014-06-18,guerillacoin,1,21,1,1,6,6,0,0.0,0.00153502,0.001536844,0.0001242423,1.730852e-05,0.0001242505,1.730852e-05,0.0,4,1.420926e-06,5.436087e-06
GUN,2014-05-11,2014-03-04,guncoin_support,1,96,1,1,0,0,0,0.0,2.335466e-05,2.335466e-05,2.335466e-05,2.335466e-05,2.335466e-05,2.335466e-05,0.0,inf,1.142853e-06,4.910684e-06
UROD,2014-11-04,2014-10-30,UroDarkCoin,1,28,1,1,21,21,0,0.02380952,0.001262144,0.001263609,0.0001012006,1.477127e-05,0.0001012094,1.477127e-05,0.0,4,8.292038e-06,2.775933e-05
YBC,2014-01-16,2010-12-18,hromisko,1,6,1,1,15,15,0,0.5238095,0.4175153,0.5147165,0.01486584,0.00243309,0.01496398,0.00243309,0.0,2,0.003272448,0.004616023
BET,2013-12-14,2013-03-18,efx,1,208,2,33,19,2,17,0.4561404,0.02502118,0.02604458,0.00142946,0.0002209078,0.001431384,0.0002209368,1.166667,3,1.427479e-05,3.845434e-05
LSD,2014-09-13,2014-09-05,lightspeedLS,1,45,1,1,11,11,0,0.05454545,0.001346914,0.001348318,0.0001071253,1.549667e-05,0.0001071311,1.549667e-05,0.0,4,2.040192e-06,8.229609e-06
SBC,2013-07-07,2013-06-08,artos,1,59,4,1,78,74,4,0.06631579,0.01250768,0.01263082,0.0008665261,0.0001177035,0.0008670828,0.0001177078,31168.22,3,9.263349e-05,0.0002901934
WLF,2014-10-20,2014-08-12,WolfcoinWLF,1,27,2,1,1,1,0,0.0,0.001415307,0.00141753,0.0001117866,1.597699e-05,0.0001117977,1.597699e-05,0.0,4,1.770448e-06,6.248303e-06
TTC,2014-11-08,2014-01-30,tittiecoin,1,138,9,1,102,101,1,0.01941371,0.003048346,0.003055638,0.0003053246,3.927907e-05,0.0003053938,3.927936e-05,115042.1,4,4.9921e-05,0.000187968
BILS,2014-08-25,2014-08-09,starteam,1,4,2,1,14,14,0,0.0,0.001409295,0.001411021,0.0001120815,1.603335e-05,0.0001120898,1.603335e-05,0.0,5,1.938869e-06,7.834901e-06
FLAP,2014-02-22,2013-12-30,VelocityCoin,1,77,11,2,140,138,2,0.03472005,0.004444482,0.004466801,0.0004304553,5.5127e-05,0.0004306404,5.512801e-05,20765.22,4,9.927998e-05,0.0003144646
BLU,2014-04-28,2013-05-04,FoundNemo,1,27,7,3,33,26,7,0.09605911,0.01584622,0.01608179,0.001096189,0.0001534472,0.001097163,0.0001534552,13605.44,3,0.0001012027,0.0003052057
SOLE,2014-08-21,2014-06-01,wan570331,1,42,1,115,16,13,3,0.01666667,0.001566731,0.001568695,0.0001308196,2.338765e-05,0.0001308314,2.338777e-05,37118.18,4,2.622876e-06,1.093583e-05
FTC,2013-05-03,2011-07-08,coinotron,1,263,9,1,1,1,0,0.0,0.03889854,0.03998677,0.0002938584,0.000293772,0.0002938584,0.000293772,0.0,inf,2.353483e-05,7.443253e-05
GRE,2014-06-23,2011-12-12,ifinta,1,17,1,1,3,3,0,0.0,0.03203139,0.03308885,0.001714598,0.0002167317,0.001716548,0.0002167317,0.0,3,2.742351e-05,6.826764e-05
BLK,2014-02-28,2014-01-23,Snard,1,505,11,78,190,112,78,0.07334234,0.003462658,0.003475477,0.000325814,4.372049e-05,0.000325878,4.372101e-05,62613.72,4,3.753514e-05,0.0001051133
CRACK,2014-09-19,2011-06-15,Neyo,1,6,3,6,15,14,1,0.02857143,0.04583913,0.04724093,0.001863256,0.0006774872,0.001865512,0.0006776664,2104.817,3,0.0002004911,0.0003927882
GRN,2014-06-12,2014-04-30,Cryddit,1,341,16,245,134,55,79,0.101468,0.001639945,0.001642922,0.0001483484,2.57245e-05,0.0001483642,2.572466e-05,226435.0,3,7.780684e-05,0.0001472353
DSB,2014-10-25,2014-10-24,DarkShibe,1,6,1,1,18,18,0,0.05882353,0.001267007,0.001268335,0.0001020366,1.483636e-05,0.0001020442,1.483636e-05,0.0,4,4.286024e-06,1.474059e-05
BLC,2014-02-12,2013-01-02,xorxor,1,481,12,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
COOL,2014-06-28,2011-06-10,alexbasasa,1,6,0,1,2,0,2,0.0,0.04241676,0.04331078,0.0004405286,0.0007427789,0.0004405286,0.0007429044,0.0,inf,4.017705e-05,0.0001194596
NOO,2014-12-25,2012-02-24,NASDAQEnema,1,98,14,46,12,3,9,0.2272727,0.03225251,0.0331638,0.001684965,0.0003586954,0.001686542,0.0003587356,2.0,3,2.101097e-05,5.960401e-05
EMC2,2014-04-09,2013-08-29,Tommo_Aus,1,217,2,27,7,1,6,0.3809524,0.009231618,0.009310818,6.276676e-05,9.388085e-05,6.276676e-05,9.388334e-05,47.83333,inf,3.535106e-06,1.468258e-05
HLC,2014-11-16,2014-03-10,HellasCoin,1,2,2,1,0,0,0,0.0,2.265108e-05,2.265108e-05,2.265108e-05,2.265108e-05,2.265108e-05,2.265108e-05,0.0,inf,1.124467e-06,4.813699e-06
SPR,2014-10-26,2014-07-30,Mr. Spread,1,90,2,1,19,19,0,0.01169591,0.001444423,0.001446265,0.0001125929,1.624722e-05,0.0001126036,1.624722e-05,0.0,4,4.199138e-06,1.560714e-05
DON,2014-06-15,2013-05-27,maxpower,1,309,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
CRYPT,2014-05-26,2012-05-13,cgpgroup,1,99,9,250,15,4,11,0.2571429,0.032425,0.03324048,0.001602029,0.0003360492,0.001603543,0.0003360789,15.0,3,5.255224e-05,7.211818e-05
GLC,2013-08-04,2013-01-02,xorxor,1,401,10,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
GLD,2013-06-14,2013-01-02,xorxor,1,368,9,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
CTM,2014-02-27,2013-08-29,Tommo_Aus,1,177,2,27,7,1,6,0.3809524,0.009231618,0.009310818,6.276676e-05,9.388085e-05,6.276676e-05,9.388334e-05,47.83333,inf,3.535106e-06,1.468258e-05
SMC,2014-02-06,2013-12-17,bitbets,1,5,5,1,1,1,0,0.0,0.004911134,0.004936706,4.557885e-05,4.557677e-05,4.557885e-05,4.557677e-05,0.0,inf,2.297937e-06,9.646982e-06
RED,2014-01-24,2011-08-17,aq,1,296,7,21,27,9,18,0.1938462,0.02967495,0.03050562,0.00181808,0.0004307137,0.001820356,0.0004307803,1761.167,3,0.0001443156,0.0003054753
FCN,2014-06-08,2014-04-27,amphibian,1,118,6,1,2,1,1,0.0,0.00165303,0.001656723,1.964058e-05,2.609061e-05,1.964058e-05,2.609071e-05,2.0,inf,1.155436e-06,4.874679e-06
FC2,2014-06-12,2014-05-01,FuelCoinTeam,1,26,1,1,14,14,0,0.01098901,0.001640407,0.001642668,0.0001487197,1.936858e-05,0.0001487442,1.936858e-05,0.0,5,4.677545e-06,1.787044e-05
XTR,2015-02-06,2015-02-01,ExtractCoin,1,49,1,1,20,20,0,0.05263158,0.001167839,0.001168951,9.357566e-05,1.405541e-05,9.358194e-05,1.405541e-05,0.0,4,3.214393e-06,1.156607e-05
LTC,2013-04-28,2011-07-08,coinotron,1,263,9,1,1,1,0,0.0,0.03889854,0.03998677,0.0002938584,0.000293772,0.0002938584,0.000293772,0.0,inf,2.353483e-05,7.443253e-05
LTB,2014-03-12,2013-08-29,Tommo_Aus,1,180,2,27,7,1,6,0.3809524,0.009231618,0.009310818,6.276676e-05,9.388085e-05,6.276676e-05,9.388334e-05,47.83333,inf,3.535106e-06,1.468258e-05
AUR,2014-02-27,2013-08-29,Tommo_Aus,1,177,2,27,7,1,6,0.3809524,0.009231618,0.009310818,6.276676e-05,9.388085e-05,6.276676e-05,9.388334e-05,47.83333,inf,3.535106e-06,1.468258e-05
XTC,2014-10-25,2014-08-30,ASIC-8Tile,1,102,1,311,16,12,4,0.025,0.001371359,0.001373377,0.0001079824,2.050163e-05,0.0001079889,2.050174e-05,13686.53,4,1.696116e-06,6.827407e-06
LEAF,2014-02-02,2013-12-04,united-scrypt-coin,1,38,2,4,19,18,1,0.1403509,0.006291805,0.006326329,0.0006210723,7.492469e-05,0.000621421,7.492631e-05,31135.0,3,4.812536e-05,0.000140454
BAY,2014-11-16,2011-06-16,Synaptic,1,387,9,5,25,16,9,0.1333333,0.044137,0.04518212,0.001829856,0.0006665926,0.001831445,0.0006666831,1911.5,2,0.0004329231,0.0007507982
ALN,2014-03-15,2014-01-10,Aliencoin,1,86,6,1,23,23,0,0.07905138,0.003606482,0.003617311,0.0003606972,3.545094e-05,0.0003607877,3.545094e-05,0.0,4,1.413751e-05,5.232112e-05
HYP,2014-08-09,2013-05-27,maxpower,1,324,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
LMR,2014-10-11,2014-08-16,King Coolian,1,364,1,136,22,16,6,0.0,0.001394068,0.001395795,0.0001113139,2.089833e-05,0.0001113248,2.089843e-05,32547.95,4,3.022399e-06,1.150476e-05
NTR,2014-06-12,2014-01-06,Neutronic,1,12,2,1,24,24,0,0.04347826,0.003887673,0.003899965,0.0003897845,3.681207e-05,0.0003898886,3.681207e-05,0.0,4,1.112459e-05,3.905623e-05
ORO,2014-02-27,2013-05-27,maxpower,1,257,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
ORB,2013-12-21,2011-03-09,FreeMoney,1,2282,10,237,138,14,124,0.1442587,0.3445378,0.4888609,0.008367849,0.002498369,0.008406687,0.002499867,1930.802,2,0.002291685,0.002670773
MMC,2013-12-24,2013-01-02,xorxor,1,470,12,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
GLYPH,2014-06-17,2010-12-16,johndrinkwater,1,5,0,1,2,0,2,0.0,0.3509991,0.487861,0.002469136,0.004350401,0.002469136,0.004357035,0.0,inf,0.0002072635,0.0005892363
I0C,2013-11-27,2011-06-12,wizzard0,1,24,1,109,9,8,1,0.0,0.04184677,0.04313386,0.001811427,0.000695036,0.001813064,0.000695155,1986.0,4,0.0001224968,0.0003597185
BAT,2014-03-03,2011-02-26,markm,1,3877,47,26,18,2,16,0.3267974,0.2971082,0.3372277,0.009623229,0.002720641,0.009693795,0.002721602,72.25,3,0.0002377614,0.0005705929
BNCR,2014-07-29,2014-08-22,Cryptocoinrank.com,1,279,6,214,278,11,267,0.01672597,0.001374024,0.001375251,0.0001096328,2.072647e-05,0.0001096432,2.072654e-05,13431.56,4,2.235385e-06,7.434483e-06
TOR,2014-07-12,2011-08-05,d'aniel,1,172,3,2,10,6,4,0.2444444,0.03237299,0.03319992,0.001813975,0.0004545645,0.00181666,0.0004546248,4.0,3,4.466101e-05,0.0001124913
TOP,2014-02-17,2014-01-06,kalus,1,570,5,18,152,36,116,0.05754734,0.003894587,0.003908139,0.0003896676,5.173967e-05,0.0003897887,5.174018e-05,375185.0,3,1.598023e-05,5.499534e-05
CAP,2013-07-04,2013-01-02,xorxor,1,390,10,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
RIPO,2014-08-23,2011-10-19,error,1,713,3,238,333,9,324,0.09576321,0.03214226,0.03313465,0.001771054,0.0003896517,0.001772913,0.0003896972,16737.93,2,0.0001640565,0.0002483842
CAT,2013-12-28,2012-11-08,Jutarul,1,287,10,159,40,13,27,0.3288288,0.02887627,0.02983316,0.001477796,0.0002816326,0.001479828,0.0002816566,935.8595,2,0.0002962292,0.0003869328
CAM,2015-01-18,2014-08-06,Mario241077,1,668,1,248,21,8,13,0.07142857,0.001408021,0.001410942,0.0001114751,2.116555e-05,0.0001114841,2.116571e-05,16715.05,4,2.731896e-06,9.241631e-06
HAL,2014-08-19,2013-04-07,FreddyFender,1,87,1,844,33,1,32,0.1912879,0.02192342,0.02240836,0.001251227,0.0001952127,0.001252905,0.000195225,0.0,3,1.988425e-05,3.139911e-05
BTG,2013-07-04,2013-01-02,xorxor,1,390,10,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
VPN,2014-11-23,2014-07-23,vpncoin,1,302,7,1,8,8,0,0.07142857,0.001446313,0.00144835,0.0001125673,1.640259e-05,0.0001125782,1.640259e-05,0.0,4,2.951767e-06,1.019781e-05
MUE,2014-11-01,2014-08-25,vfrGT65Nha,1,1,1,1,0,0,0,0.0,1.570845e-05,1.570845e-05,1.570845e-05,1.570845e-05,1.570845e-05,1.570845e-05,0.0,inf,8.706653e-07,3.635696e-06
BANX,2014-09-30,2014-10-06,bit1,1,296,3,103,101,56,45,0.03524752,0.001288784,0.001289996,0.0001032403,1.977787e-05,0.0001032478,1.977794e-05,30370.37,3,1.077686e-05,2.750271e-05
STK,2015-01-31,2014-12-30,CinniCoin,1,127,5,258,339,336,3,0.01004337,0.001190637,0.001192154,9.56942e-05,1.885239e-05,9.570094e-05,1.885247e-05,322575.2,4,5.460694e-05,0.0001735489
NEOS,2014-08-25,2013-08-29,Tommo_Aus,1,263,2,27,7,1,6,0.3809524,0.009231618,0.009310818,6.276676e-05,9.388085e-05,6.276676e-05,9.388334e-05,47.83333,inf,3.535106e-06,1.468258e-05
RZR,2014-06-21,2013-08-29,Tommo_Aus,1,241,2,27,7,1,6,0.3809524,0.009231618,0.009310818,6.276676e-05,9.388085e-05,6.276676e-05,9.388334e-05,47.83333,inf,3.535106e-06,1.468258e-05
STR,2014-08-05,2010-07-23,NewLibertyStandard,1,149,12,185,52,30,22,0.1528239,0.5287009,0.7241379,0.02789734,0.009493328,0.02822353,0.009507511,2427.016,1,0.04199209,0.04438261
KTK,2014-06-08,2014-05-13,KryptKoin,1,46,1,1,13,13,0,0.0,0.00162249,0.001624791,0.0001406476,1.864385e-05,0.0001406589,1.864385e-05,0.0,4,2.164031e-06,8.631268e-06
ABY,2014-06-12,2013-05-27,maxpower,1,308,2,21,18,2,16,0.254902,0.0130031,0.01311813,0.0009184464,0.0001235373,0.0009192522,0.0001235412,1.45,4,5.608948e-06,2.082429e-05
EXCL,2014-09-30,2014-09-07,kingscrown,1,686,29,236,250,114,136,0.05003127,0.001348298,0.001349871,0.0001068483,2.033165e-05,0.0001068566,2.033172e-05,422608.9,3,5.15354e-05,0.0001341005
XPD,2014-04-15,2014-07-26,MiningSensei,1,80,6,147,29,7,22,0.0270936,0.001446655,0.001448171,0.0001121737,2.143871e-05,0.0001121828,2.143877e-05,56847.54,4,5.135291e-06,1.217044e-05
CFN,2014-12-16,2014-05-14,ConfessionCoin,1,127,1,1,20,20,0,0.0,0.001616986,0.001619062,0.0001384259,1.857286e-05,0.0001384384,1.857286e-05,0.0,4,4.053716e-06,1.688938e-05
PND,2014-02-27,2014-02-17,dspair,1,59,0,16,15,0,15,0.03809524,0.00234533,0.002350083,2.510923e-05,3.364431e-05,2.510923e-05,3.364456e-05,0.0,inf,1.195984e-06,5.175287e-06
GB,2014-08-23,2014-08-26,J9901,1,197,3,72,58,22,36,0.04174229,0.001377439,0.00137927,0.0001083048,2.05958e-05,0.0001083132,2.059588e-05,2490.545,4,5.723031e-06,1.511834e-05
QRK,2013-08-25,2013-01-02,xorxor,1,442,10,1,8,8,0,0.3214286,0.0270035,0.02768001,0.001430531,0.0001580278,0.0014323,0.0001580278,0.0,3,3.644596e-05,9.089704e-05
XQN,2014-11-23,2014-11-12,CedricQuotient,1,78,2,1,28,28,0,0.06084656,0.001251205,0.001252489,0.0001003576,1.465201e-05,0.0001003646,1.465201e-05,0.0,4,5.388444e-06,1.78358e-05
LIT,2014-07-05,2011-10-14,caston,1,406,6,156,86,46,40,0.2053598,0.03176036,0.03290379,0.001799346,0.0003905246,0.001801245,0.0003905849,4626.993,2,0.001214802,0.0009171846
GHC,2014-10-10,2014-09-26,coinweaver,1,154,5,224,265,256,9,0.01416422,0.001304,0.001305648,0.0001043086,1.993995e-05,0.0001043171,1.994003e-05,690951.5,3,0.0001160062,0.0003539252
AMBER,2015-02-06,2013-05-16,Kinetic915,1,395,24,31,72,49,23,0.09565217,0.01393227,0.01407281,0.0009542477,0.0001339796,0.00095486,0.0001339849,18016.28,3,8.423467e-05,0.0002341178
PRC,2014-02-20,2014-01-30,inmean,1,76,4,1,15,15,0,0.01904762,0.003045675,0.003054109,0.0003053551,2.880018e-05,0.0003054154,2.880018e-05,0.0,4,4.478475e-06,1.789364e-05
MEOW,2014-01-24,2013-12-22,Jollyburner,1,260,0,8,13,0,13,0.1410256,0.004803468,0.004826374,4.281188e-05,6.087657e-05,4.281188e-05,6.087757e-05,0.0,inf,1.9825e-06,8.30273e-06
PRT,2014-01-22,2014-01-01,moonmoon,1,44,6,1,116,116,0,0.02818591,0.003906042,0.003917612,0.0004114965,3.845119e-05,0.0004116224,3.845119e-05,0.0,4,6.956451e-05,0.0002450534
CHA,2014-05-20,2013-06-07,CoinEntropy,1,46,4,1,1,0,1,0.0,0.01242113,0.01259441,7.725587e-05,0.0001182322,7.725587e-05,0.0001182366,0.0,inf,3.674778e-06,1.510873e-05
MRY,2014-03-03,2014-01-16,crike,1,513,6,53,102,10,92,0.09337993,0.003820392,0.003837567,0.0003600432,4.750691e-05,0.0003601477,4.750759e-05,3938.455,4,5.793192e-06,2.000326e-05
MRS,2014-02-24,2013-08-29,Tommo_Aus,1,168,2,27,7,1,6,0.3809524,0.009231618,0.009310818,6.276676e-05,9.388085e-05,6.276676e-05,9.388334e-05,47.83333,inf,3.535106e-06,1.468258e-05
QBK,2014-08-17,2014-07-10,ABC Dev Team,1,25,1,1,30,30,0,0.0137931,0.001474421,0.001476275,0.0001166249,1.671179e-05,0.0001166346,1.671179e-05,0.0,4,8.397234e-06,2.873584e-05
IPC,2014-07-07,2014-02-14,deeppurple72,1,373,74,229,88,40,48,0.05453087,0.002404847,0.002410192,0.0002576368,3.433179e-05,0.0002576804,3.433199e-05,211353.8,4,2.402902e-05,8.926294e-05
