symbol,slug,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,total_volume,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade
BITUSD,bitusd,bitUSD,0.00892042,0.00221357,4.029879335191568,1.0,1.0,2.353918677336305,1.0,2.4786184620585345,1.0,4753027,4,False,False,False,False,False,True,False,2014-09-23
DCR,deltacredits,DeltaCredits,0.000449759,8.19955e-05,5.485166868913538,5.485166868913538,1.5500272261702084,2.1801895388382704,2.1801895388382704,1.4080988884511756,1.4080988884511756,11521,2,False,False,False,False,False,False,False,2015-08-30
RIC,riecoin,Riecoin,0.00098789,8.30314e-06,118.97788065719716,118.97788065719716,29.166851194114017,15.298951844615756,15.533245326417793,4.04447269116933,4.078377807254663,904409,2,False,False,True,False,True,False,False,2014-02-27
COV,coven,Coven,0.00312465,3.39701e-05,91.98236095860771,91.98236095860771,91.98236095860771,8.042871131744976,8.042871131744976,2.330194114316429,2.330194114316429,45742,1,False,False,False,False,False,False,False,2015-04-21
FRAC,fractalcoin,Fractalcoin,0.00281314,6.74797e-06,416.8868563434633,416.8868563434633,183.8653594771242,41.98170006312925,41.98170006312925,3.900162509538743,3.900162509538743,478281,1,False,False,False,True,False,False,False,2014-06-15
HAM,hamradiocoin,HamRadioCoin,7.69266e-05,1.52483e-06,50.44929598709365,31.9579414403935,3.9429318298308558,7.3195578438364155,7.122149031009764,5.491954186597091,5.4342399801659775,15877,4,False,False,False,True,False,False,False,2014-10-26
SONG,songcoin,SongCoin,1.0957e-05,4.20605e-07,26.050570012244265,26.050570012244265,5.120093457943926,1.8591196822081453,2.1105796686825786,1.7820410786556111,1.999288217686036,7186,1,False,False,False,False,False,False,False,2015-03-22
BOST,boostcoin,BoostCoin,0.000147214,1.21235e-05,12.14286303460222,12.14286303460222,2.4492967260409353,3.775657530775659,3.775657530775659,2.1244627645808043,2.1244627645808043,6444549,2,False,False,False,True,True,False,False,2014-05-30
NAN,nanotoken,NanoToken,0.000112223,3.20011e-07,350.6848202093053,350.6848202093053,255.0522727272727,13.471609794089737,13.471609794089737,221.49323013457874,221.49323013457874,1295,1,False,False,False,True,False,False,False,2013-07-17
KNC,khancoin,KhanCoin,0.0021023,2.50041e-05,84.07821117336758,6.206015019837522,6.161308285220246,6.840972479670516,4.066095766680412,6.521704116192938,5.145932710788393,28375,1,False,False,False,False,False,False,False,2015-09-28
DASH,dash,Dash,0.0250752,0.000340014,73.74755157140588,6.9805353881787,2.6672509929646826,2.8382801956851242,2.4662604408248328,1.7174123563149304,1.6055629951199104,161731143,35,False,False,True,True,False,True,True,2014-02-14
TRMB,trmb,TRMB,0.000723056,0.000588909,1.2277890132431326,1.2277890132431326,1.1432203430027843,1.082060485301614,1.087640059405379,1.1155365029490192,1.118261995361982,3007371,1,False,False,False,False,False,False,False,2015-05-25
EQM,equilibrium,Equilibrium,9.00123e-05,5.20018e-07,173.09458518743583,173.09458518743583,30.512644067796607,7.352807074150349,9.327523705946133,2.2770108756590863,1.553028185510251,7145,3,False,False,False,False,False,False,False,2015-05-27
BNB,bnb-coin,BnB Coin,0.00049024,1.00193e-05,48.92956593774016,8.354336760342802,8.346314862957609,6.82029610477079,1.7865755740527447,6.952861412740233,1.601843744796208,7640,1,False,False,False,False,False,False,False,2015-06-08
THC,hempcoin,HempCoin,4.42751e-06,1.2e-07,36.89591666666667,36.89591666666667,36.89591666666667,8.08557186624726,11.50355054239475,2.512501237596122,2.2610756417075932,87667,1,False,False,False,False,False,False,True,2014-06-28
CETI,cetuscoin,Cetuscoin,4.40839e-06,5e-08,88.16780000000001,88.16780000000001,88.16780000000001,6.264411583062803,6.264411583062803,1.744664201978454,1.744664201978454,470,1,False,False,False,False,False,False,False,2015-01-31
CINNI,cinni,Cinni,0.000271064,2.2e-06,123.21090909090908,123.21090909090908,106.29960784313725,10.39351091476182,11.46600113979477,1.8209130536180478,1.7215356050557213,15548816,1,False,False,False,True,False,False,False,2014-04-23
PHO,photon,Photon,1.00148e-08,2.89e-10,34.65328719723183,34.65328719723183,19.659992147624656,5.841907797804118,6.1696481490821276,3.491384524904426,3.7117634251218776,3258,1,False,False,False,False,False,False,False,2014-05-23
BURST,burst,Burst,9.14996e-06,1.67038e-07,54.77771525042206,54.77771525042206,54.77771525042206,6.081568655386524,6.1958570236622,3.7910232144550045,3.869549699805323,826312,3,False,False,True,False,False,False,True,2014-08-30
ZEIT,zeitcoin,Zeitcoin,8.8774e-08,1.189e-09,74.66274179983179,6.301391254968768,6.301391254968768,5.445162872542862,1.7260796017965818,1.6053190343151353,1.0798480956254413,683454,7,False,False,False,True,False,False,False,2014-03-20
SWIFT,bitswift,BitSwift,0.00043585,7.34839e-05,5.931231194860371,3.198687793099905,2.7240624999999996,2.432670992813728,2.0547456362827505,1.8483314269599542,2.0848613820699002,1227069,4,False,False,False,True,False,True,True,2014-10-05
SYS,syscoin,SysCoin,4.79149e-06,9.31467e-07,5.144025499561444,5.144025499561444,3.387696375797169,2.0748126441033703,2.080349786918106,1.5303131315955456,1.591125817133881,1035644,7,False,False,True,True,True,False,True,2014-08-20
MEM,memecoin,Memecoin,3.83356e-05,3.07383e-08,1247.1607083020208,1247.1607083020208,216.77146476069845,17.037914146760684,42.64442808537365,121.47321587159126,121.47321587159126,3524,1,False,False,False,True,False,False,False,2013-06-09
LXC,librexcoin,Librexcoin,0.000192848,1.13958e-05,16.922725916565753,15.852561836729661,14.909237096824072,3.8978053590996775,4.375618900294974,2.620671111346646,3.1020613336702283,2800615,2,False,False,False,True,False,False,True,2014-08-05
MZC,mazacoin,MazaCoin,0.000125656,1.1996e-07,1047.4824941647216,1047.4824941647216,569.1844268792607,80.70973350585918,84.89451243392573,2.105905471106628,2.061113534605671,4840315,3,False,False,False,True,False,False,True,2014-02-27
PHS,philosopher-stones,Philosopher Stones,0.000364178,1.21174e-05,30.054137026094704,30.054137026094704,13.493071507965913,4.7924091711838335,4.8350336773084885,2.0816678671417974,2.0816678671417974,213668,1,False,False,False,True,False,False,False,2013-12-17
STEPS,steps,Steps,2.02449e-05,2.96808e-06,6.8208741004285605,3.2461957828910446,2.009399410427688,2.579745567180526,1.9737562846091674,2.6776412868764368,1.933970303879836,127970,2,False,False,False,False,False,False,False,2015-09-19
ANAL,analcoin,AnalCoin,0.000200012,1.00095e-05,19.98221689395075,9.995602198900551,6.896965517241379,2.784319962952206,2.5666556649294874,1.4772920471676476,1.4161284569458938,1432,1,False,False,False,False,False,False,False,2015-03-29
SPEC,spec,SPEC,7.11986e-07,5.00276e-08,14.231864011065891,14.231864011065891,14.231864011065891,2.779109596176016,2.779109596176016,2.7248510688479874,2.7248510688479874,50134,6,False,False,False,True,False,False,False,2015-07-27
INDEX,coinoindex,CoinoIndex,1.23107,0.76229,1.6149628094294823,1.6149628094294823,1.6149628094294823,1.080625839390497,1.0838197047488152,1.0681034878666926,1.0674727516499434,6203,3,False,False,True,False,False,False,False,2015-06-18
DMD,diamond,Diamond,0.00329246,0.000110143,29.892594173029607,29.892594173029607,2.9903182445687717,5.6477684181869865,5.820190715581431,3.4616617644113026,3.4616617644113026,522211,3,False,False,False,True,False,False,True,2013-12-19
CRW,crowncoin,CrownCoin,5.00743e-05,1.3e-06,38.518692307692305,38.518692307692305,23.61995283018868,4.108379535554956,4.353023989657479,2.8029002580281825,3.0779088358866353,11042,1,False,False,False,False,False,False,False,2014-11-08
EMC,emercoin,EmerCoin,0.000140699,2.99658e-06,46.953193307036685,1.0,1.0,4.2860732476479955,1.0,2.7954508760108934,1.0,194370,3,False,False,False,False,False,False,False,2014-08-23
BELA,bellacoin,BellaCoin,9.99894e-06,5.98257e-08,167.13452579744154,167.13452579744154,15.871333333333332,15.916496838439029,15.967215706829377,3.760629061990083,3.759498306572594,19203,1,False,False,True,False,False,False,False,2014-03-20
CRY,crycoin,CRYcoin,0.00400155,5.1e-06,784.6176470588235,784.6176470588235,784.6176470588235,7.402344495761404,8.490026307599937,2.5721597190189733,2.570072020691679,9875,2,False,False,False,False,False,False,False,2015-04-07
SYNC,sync,Sync,1.40763,0.113491,12.403009930302844,12.292208812896238,9.415774229583203,3.38733892785203,3.286571567228207,1.9230817090365533,1.436488983876457,1700450,2,False,False,True,True,False,False,False,2014-05-21
DRZ,droidz,Droidz,2.14814e-05,1.90384e-06,11.283196066896378,4.153242334016473,4.153242334016473,3.69612924404584,1.3256751986531823,3.2386186562258983,1.352913985487549,19152,3,False,False,False,False,False,False,True,2015-04-27
CGN,kolschcoin,KolschCoin,0.00575195,9.83268e-05,58.49829344593742,58.49829344593742,3.1954035120856408,5.976675825367235,7.247217882590827,2.8878112619066902,2.7095644755042048,4769,3,False,False,False,False,False,False,False,2015-04-21
SKC,skeincoin,Skeincoin,8.48518e-06,6e-08,141.41966666666667,141.41966666666667,45.17117836514147,7.489968547223795,9.120772560067712,2.758486059086231,2.8924276639833773,8205,3,False,False,False,False,False,False,False,2014-03-15
FLAP,flappycoin,FlappyCoin,4.92666e-08,2.457e-10,200.51526251526252,200.51526251526252,30.108537554238218,12.85801859839649,12.85801859839649,2.2577154996460074,2.2577154996460074,381439,3,False,False,False,True,False,False,False,2014-02-22
PR,prototanium,Prototanium,0.00080016,0.000129955,6.157208264399214,5.888162009816547,5.878083540249475,3.7859379148765244,3.724427276558797,3.1037900362255053,3.1417515305980674,128420,1,False,False,False,False,False,False,False,2015-10-12
SHIBE,shibecoin,ShibeCoin,4.14557e-06,1e-08,414.557,414.557,27.637133333333335,26.0598848197277,30.077495316356796,1.796129874399178,2.1744493584766964,616097,1,False,False,False,False,False,False,True,2014-05-06
ACOIN,acoin,Acoin,0.000166164,9.12e-06,18.219736842105263,18.219736842105263,18.219736842105263,3.6249229467023225,3.9799038147389716,2.5668374757381733,2.7679037374845903,33283,1,False,False,False,True,False,False,False,2014-09-13
TTY,trinity,Trinity,8.53388e-06,9.94052e-08,85.84943242405829,85.84943242405829,85.84943242405829,4.340224567821246,4.5074921869565,3.0676448445210096,2.8508735959191647,18,0,False,False,False,False,False,False,False,2015-01-18
XDN,darknote,DigitalNote,1.05938e-06,1.99882e-08,53.00027015939404,2.5846858012823644,2.5846858012823644,3.312272806787457,1.2741497890408795,2.932595325312351,1.2515877136852973,2748061,4,False,False,True,False,False,False,True,2014-06-24
BUK,cryptobuk,CryptoBuck,0.00012049,1.01e-05,11.92970297029703,1.0,1.0,2.84865736611356,1.0,2.6766650707476125,1.0,1976,1,False,False,False,True,False,False,False,2014-10-04
BUN,bunnycoin,BunnyCoin,1.8737e-09,1.43e-11,131.02797202797203,26.577304964539003,10.216466739367501,7.98349680723569,7.810917783881777,5.222943013368986,5.0202754341593785,7231,2,False,False,False,False,False,False,False,2014-09-11
XDQ,dirac,Dirac,0.00142729,6.36e-06,224.41666666666666,224.41666666666666,128.46894689468945,6.682674987161491,6.867698081803985,3.21966705852847,3.2841065980199877,199319,2,False,False,False,False,False,False,True,2014-05-26
XDP,dogeparty,Dogeparty,0.000389831,4.02e-05,9.69728855721393,9.69728855721393,7.0468365871294285,2.153016619973728,2.336276132997889,1.6374100604283042,1.8618550032908616,74876,1,False,False,True,False,False,False,False,2014-08-28
GEO,geocoin,GeoCoin,0.00026279,7.08271e-05,3.710302977250233,3.710302977250233,3.280941970812488,2.389509876711822,2.422718648994872,1.7496711915358265,1.826562920371685,120431,4,False,False,True,False,False,False,True,2015-02-21
GEN,genstake,Genstake,0.000129246,1e-05,12.924599999999998,12.924599999999998,12.924599999999998,2.3064711910573097,2.4053448563042785,1.8632437764761736,1.8878794390896192,4496,2,False,False,False,False,False,False,True,2015-06-10
FIBRE,fibre,Fibre,0.0011103,0.000157463,7.051180277271486,5.992131381109918,3.9203293599231688,2.12787819350377,2.100731290223489,1.8017464061280526,1.4937145363968896,745493,3,False,False,True,True,False,False,True,2014-08-30
LIMX,limecoinx,LimeCoinX,3.49903e-05,4.00034e-07,87.46831519320858,87.46831519320858,10.00120047676077,11.487164168015935,11.955069893014795,3.297923255134869,4.318118352670617,28747,5,False,False,False,True,False,False,True,2014-06-08
KEY,keycoin,KeyCoin,0.00234291,1.54686e-05,151.46231721034871,151.46231721034871,101.86565217391305,15.652933217535807,19.024549511706777,1.9534030061455554,1.9319616254520942,3458640,2,False,False,False,True,False,False,False,2014-07-18
TAGR,tagrcoin,TAGRcoin,3.8986e-07,5e-08,7.797200000000001,7.797200000000001,7.797200000000001,2.1880284752754875,2.6209505113739264,1.410721961370861,1.2465523960233642,6418,1,False,False,False,False,False,False,False,2015-07-16
OSC,opensourcecoin,OpenSourcecoin,2.72681e-05,5.2e-07,52.43865384615385,52.43865384615385,52.43865384615385,9.715947407170868,10.69920530311029,2.569770860706032,2.24141601249552,42376,1,False,False,False,True,False,False,False,2014-03-15
UNIC,unicoin,UniCoin,9.70511e-07,2.10043e-07,4.620534842865508,3.8811125329920815,3.346589655172414,2.3205528594877323,2.1227944638922804,1.3296054467766927,1.1281648996868763,90,1,False,False,False,False,False,False,False,2015-06-14
XRA,ratecoin,Ratecoin,2.68313e-06,7.99978e-08,33.540047351302164,1.0,1.0,7.647536141954499,1.0,2.7921380194796237,1.0,7169,4,False,False,False,True,False,False,True,2015-06-26
VGC,vegascoin,VegasCoin,2.71211e-05,1e-08,2712.11,2712.11,1356.055,19.03325239320602,26.910073349299363,10.395102644828581,12.426546576118435,30228,1,False,False,False,False,False,False,False,2014-05-06
FUND,cryptofund,Cryptofund,0.000452649,0.000314872,1.437565105820778,1.437565105820778,1.317241600074498,1.2032717973692442,1.2070541617129726,1.237782552577042,1.145975169788839,1058426,1,False,False,False,False,False,False,False,2015-09-21
SHELL,shellpay,ShellPay,0.000777125,0.000249827,3.1106525715795335,3.1106525715795335,3.1106525715795335,1.3259808907265112,1.3259808907265112,1.3873875074000959,1.3873875074000959,25180,1,False,False,False,False,False,True,False,2015-06-18
EFL,electronic-gulden,Electronic Gulden,0.000253738,2.5076e-06,101.18758972722922,101.18758972722922,4.330206904084154,10.616343641950564,10.822699307397194,2.824809730455276,2.8466717514321145,299425,5,False,False,False,True,False,False,True,2014-03-26
XRP,ripple,Ripple,0.000106796,4.56008e-06,23.41976456553394,23.41976456553394,4.929721146433896,3.3612221505472806,3.5573757555041134,2.5480365553541033,2.5480365553541033,315038327,20,False,True,True,True,True,False,True,2013-08-04
UNIT,universal-currency,Universal Currency,6.99653e-06,9.99773e-07,6.998118572916052,6.998118572916052,6.998118572916052,2.7077493788095977,2.9194858575096294,1.8720601562775585,2.2851158078643303,11558,3,False,False,False,False,False,False,True,2015-05-07
LEA,leacoin,LeaCoin,1.19962e-07,9.997e-09,11.999799939981994,11.999799939981994,11.9962,3.3251391803663615,3.60632076928722,3.0865686074125245,3.3665099212127454,155,2,False,False,False,False,False,False,False,2015-04-19
SANDG,save-and-gain,Save and Gain,7.90223e-07,5.28023e-08,14.96569278232198,1.762981587618884,1.7552436990095668,1.9476200879081613,1.7076090699133208,1.6875278146825174,1.7076090699133197,1021,2,False,False,False,False,False,False,False,2015-10-12
MARYJ,maryjane,MaryJane,6.999e-05,1.51098e-06,46.32093078664178,7.599348534201955,7.599348534201955,5.115105867318861,1.534055416537288,2.722973378098446,1.2952165891144811,506687,2,False,False,False,False,False,False,True,2014-10-04
ANC,anoncoin,Anoncoin,0.0111139,0.000149633,74.27439134415536,54.005238273410654,22.85893520089676,6.861337548013733,6.80581633548225,5.098756101735294,5.098756101735294,5295306,6,False,False,False,True,True,False,False,2013-07-14
CBIT,cryptbit,CryptBit,0.000130138,1.04958e-06,123.99054860039254,123.99054860039254,91.59552080180744,2.8513440821203604,3.1112991702666677,1.3374060133248737,1.3107054914015528,9560648,1,False,False,False,False,False,False,False,2015-10-01
XEMP,empocredits,EmpoCredits,1.96e-06,2.10033e-07,9.331866897106645,9.331866897106645,1.9395186827105761,2.2016287005712067,2.2613169444373904,1.9385471787176647,1.986797265796024,220190,1,False,False,False,False,False,False,False,2015-09-14
SJCX,storjcoin-x,Storjcoin X,0.000164769,1.9649e-05,8.385617588681358,2.761786313511665,2.3057514693534844,2.2741216931343082,1.9216564560376301,1.8557907781118255,1.6450260444181584,1038568,4,False,False,True,False,False,False,True,2014-08-20
NVC,novacoin,Novacoin,0.0624351,0.00130492,47.84592158906293,47.84592158906293,15.950107296137338,5.016511183157258,6.463079599646585,5.837091425001907,5.837091425001907,10384460,5,True,False,False,True,False,False,False,2013-04-28
FRSH,freshcoin,FreshCoin,2.9e-05,1.80552e-06,16.061854756524436,13.181818181818182,3.929539295392954,3.235447973853437,3.2786226799094647,1.9823069890315703,1.911510311220558,57011,2,False,False,False,False,False,True,False,2014-08-22
JLH,jl777hodl,jl777hodl,0.000391517,8.28077e-05,4.728026499951092,3.799365344305567,3.7704597546177703,2.317153408913315,2.32764701940081,1.7147123439240457,1.8535754345946058,366483,2,False,False,True,False,False,False,False,2014-07-23
BCN,bytecoin-bcn,Bytecoin,1.63107e-07,1.86294e-08,8.755354439756514,1.4572232645403378,1.358206345241069,2.738209907487217,1.2969660368116598,2.2779355358085334,1.2380016312620155,1811141,3,False,False,True,False,False,False,False,2014-06-17
DSH,dashcoin,Dashcoin,4.47189e-06,1.641e-10,27251.005484460693,1.0,1.0,265.0913653817159,1.0,NaN,NaN,40660,2,False,False,True,False,False,False,False,2014-10-07
GIVE,givecoin,GiveCoin,6.10062e-07,5e-08,12.20124,12.20124,12.20124,5.261115470348228,5.422108878536215,2.6301811206204047,2.6690141987243554,17047,1,False,False,False,False,False,False,True,2015-02-20
MYSTIC,mysticoin,Mysticoin,1.08114e-06,1.80107e-07,6.0027650230140965,6.0027650230140965,2.458583575331843,1.6065527597569156,1.609674817881411,1.4045772512632708,1.4281885885155383,121348,1,False,False,False,False,False,False,False,2015-09-14
CHIP,chipcoin,ChipCoin,3.02968e-06,2.00278e-08,151.27372951597278,151.27372951597278,2.178403485813716,4.850338541020959,4.850338541020959,1.2654142599172629,1.2654142599172629,10524,2,False,False,False,False,False,False,False,2015-08-04
DVC,devcoin,Devcoin,2.58474e-06,2.9866e-08,86.54456572691355,86.54456572691355,86.54456572691355,7.41088696625025,7.528333569791381,3.5171497531548495,3.5171497531548495,2579564,5,False,False,False,True,False,True,False,2013-04-28
FST,fastcoin,Fastcoin,0.00014211,4e-07,355.27500000000003,355.27500000000003,273.4383267752518,21.34417147759477,22.85957498045823,10.71354533375594,10.71354533375594,766466,2,False,False,False,True,False,False,False,2013-07-04
ICASH,icash,iCash,1.15103e-06,1.00064e-08,115.02938119603454,115.02938119603454,1.9845344827586209,6.535159430969343,7.980158203148472,1.8558206296368307,2.0413595474074064,9755,1,False,False,False,False,False,False,False,2015-03-27
FIST,fistbump,FistBump,5.00018e-08,9.9913e-09,5.004533944531743,5.004533944531743,5.004533944531743,1.932116946601392,1.932116946601392,1.3380810602671949,1.3380810602671949,194,1,False,False,False,False,False,False,False,2015-06-08
ETH,ethereum,Ethereum,0.0101411,0.00235757,4.3015053635735105,4.3015053635735105,4.3015053635735105,2.333661136370298,2.333661136370298,1.9840271149522446,1.9840271149522446,63866749,18,False,True,True,True,False,False,True,2015-08-07
COL,colossuscoin,Colossuscoin,1.14213e-08,1.672e-10,68.3092105263158,68.3092105263158,30.408146964856233,15.045164343284165,15.198731581684852,3.560091241150027,3.560091241150027,352521,2,False,False,False,True,False,False,False,2013-12-01
BCR,bitcredits,Bitcredits,2.68897e-05,2.06025e-06,13.051668486834123,13.051668486834123,5.262172211350293,2.7871558424014418,3.293384988172724,1.8016373533499914,2.125597645894454,24120,1,False,False,False,False,False,False,True,2015-03-29
CON,paycon,PayCon,1.596e-05,2.16016e-06,7.388341604325606,3.057471264367816,2.508034037604796,2.6766166824905757,2.081862294282057,2.238371563993528,1.965584615152878,21956,4,False,False,False,True,False,False,False,2015-02-15
BCENT,bitcent,BitCent,0.000280031,1e-06,280.031,280.031,140.0155,6.811920134115753,7.0168814279082055,2.599726001344504,1.895515624585505,4915,1,False,False,False,False,False,False,False,2015-02-06
GRM,gridmaster,Gridmaster,1.98e-06,4.99975e-07,3.960198009900495,1.0,1.0,2.4659343519704073,1.0,2.775518552507088,1.0,4740,2,False,False,False,False,False,False,True,2015-06-26
CASH,cashcoin,Cashcoin,8.80537e-05,7.48872e-07,117.58177632492603,117.58177632492603,10.507601431980907,9.895610632405658,10.067075257948645,4.047295447652905,4.191781932663573,143413,1,False,False,False,True,False,False,False,2014-02-27
SPT,spots,Spots,0.000199936,2.80206e-07,713.5321870338252,713.5321870338252,181.76,19.561816720090892,25.413818483719776,8.366088154402249,8.366088154402249,44509,1,False,False,False,True,False,False,False,2013-07-25
VRC,vericoin,VeriCoin,0.00051461,6.79362e-06,75.74901157262255,15.675374361848597,6.87338970667785,4.879482667570207,4.918192683732446,1.8403325369737435,1.6142940559470242,33203780,11,False,False,True,True,False,True,True,2014-05-16
FUNK,the-cypherfunks,The Cypherfunks,1.3422e-09,3.215e-10,4.174805598755833,4.174805598755833,1.339788380914354,1.5860113130192195,1.6732366642608756,1.4455808850878589,1.5131646823702236,86,1,False,False,False,False,False,False,False,2015-06-18
QORA,qora,Qora,8.8e-07,4e-08,22.0,22.0,8.006842210616345,5.702374782363203,5.702374782363203,2.6477626409896735,2.6477626409896735,871058,9,False,False,True,False,False,True,False,2014-05-26
C2,coin2-1,Coin2.1,3.51575e-06,2.85077e-07,12.332632937767693,12.332632937767693,3.700789473684211,2.7875959855054484,2.8297613000184607,1.6927036197334742,1.900128181590758,137518,2,False,False,True,False,False,True,False,2014-06-08
ZS,zimstake,ZimStake,0.000114984,4.49775e-07,255.64782391195595,255.64782391195595,65.71528178633275,5.016196289264853,5.212728580135463,1.722752357501349,1.6677324393781765,406319,1,False,False,False,False,False,False,False,2014-05-02
GSM,gsmcoin,GSMcoin,3.77705e-05,2.26e-06,16.71261061946903,16.71261061946903,16.71261061946903,4.66506052150364,4.747701717972195,1.699616461904534,1.6731973781977387,40237,1,False,False,False,False,False,False,True,2015-02-28
SRC,securecoin,SecureCoin,0.00135514,3.10673e-05,43.61949702742111,43.61949702742111,14.180251618526807,7.284112677618968,8.047188943861208,2.686344890851466,2.737411282068218,1553061,4,False,False,False,True,True,True,False,2013-09-28
FAIR,faircoin,FairCoin,0.0003699,7.50072e-07,493.15265734489486,11.552154903185508,11.552154903185508,8.781645038184541,2.174319400995284,8.855382994800353,1.6913066819214844,1916921,2,False,False,False,False,False,False,True,2014-03-22
DIME,dimecoin,Dimecoin,8.3361e-09,8.79e-11,94.83617747440273,94.83617747440273,16.645567092651756,12.779240419268566,14.256841619233764,1.6989960880273127,1.8796202850169466,703542,1,False,False,False,True,False,False,False,2014-01-06
CC,cybercoin,CyberCoin,1.70538e-06,9.9853e-09,170.7890599180796,170.7890599180796,170.538,18.32225186793187,18.32225186793187,1.6790326873326498,1.6790326873326498,56366,1,False,False,False,False,False,False,False,2015-04-03
XMG,magi,Magi,0.000162945,2.18396e-05,7.460988296488947,7.460988296488947,3.195394725230764,2.684334897068488,2.6998167237310624,2.356528100077053,2.366549039539844,108845,7,False,False,True,True,False,False,True,2014-09-24
HEX,heisenberg,Heisenberg,1.00745e-08,6.97e-11,144.54088952654232,144.54088952654232,40.21756487025948,5.957078816951165,8.00035615712338,1.1062273951443078,1.6964248524936572,4630,2,False,False,False,False,False,False,False,2014-03-15
CF,californium,Californium,0.000878604,1.04973e-06,836.9809379554741,836.9809379554741,581.856953642384,33.93088407843188,33.93088407843188,1.7019199857069423,1.7019199857069423,17831,2,False,False,False,False,False,False,True,2015-04-21
COMM,communitycoin,CommunityCoin,2.1977e-06,2.00034e-08,109.86632272513674,109.86632272513674,36.62833333333334,15.074425803435874,15.074425803435874,2.3985830972125664,2.3985830972125664,584721,2,False,False,False,True,False,True,False,2014-04-15
CS,cryptospots,CryptoSpots,9.98849e-06,6.99473e-08,142.80022245318978,142.80022245318978,124.87001678936782,4.702139929274368,8.701949806389054,2.051059610260609,3.3561632516715676,6228,1,False,False,False,False,False,False,False,2015-08-04
IEC,ivugeocoin,IvugeoCoin,0.000427847,2.14479e-05,19.94820005688203,19.94820005688203,12.636735248424275,3.252066223267899,4.375657402442888,2.260627094798295,3.3149372165980404,15660,2,False,False,False,False,False,False,True,2015-04-29
LDOGE,litedoge,LiteDoge,7.92002e-08,9.9828e-09,7.933665905357215,7.933665905357215,7.7605408848170105,2.714177764306325,2.714177764306325,1.9241012224331364,1.9241012224331364,82852,4,False,False,False,False,False,False,True,2015-03-19
DRS,denarius,Denarius,0.000104018,1.49802e-07,694.3699016034499,694.3699016034499,305.9352941176471,38.630205777681745,52.42667024602937,3.8842356324209324,4.9015287009842154,89849,1,False,False,False,False,False,False,False,2014-06-15
PLS,play,PLAY,3.41122e-06,2.89877e-06,1.1767818764510465,1.0832984007215172,1.0786909817636774,1.0645243655503809,1.0767746723572864,1.0750779253697582,1.076257061562963,924,1,False,False,False,False,False,False,False,2015-10-12
SNRG,synergy,Synergy,0.000118848,2.4086e-05,4.9343186913559745,1.0,1.0,1.8379383514909764,1.0,1.5948491025808147,1.0,13313,3,False,False,False,False,False,False,True,2015-06-08
UFO,ufo-coin,UFO Coin,2.903e-07,1e-08,29.029999999999998,29.029999999999998,7.257499999999999,8.429756664882547,8.838584810220004,5.79236537082345,6.147436843710167,44702,1,False,False,False,False,False,False,True,2014-02-27
CDN,canada-ecoin,Canada eCoin,1.64986e-06,1.00089e-08,164.83929302920401,1.0,1.0,7.322570595770997,1.0,4.844307075151871,1.0,10652,2,False,False,False,False,False,False,False,2014-05-11
BILS,bilshares,BilShares,2.41145e-06,5.94687e-07,4.054990272193608,2.242792038690476,2.242792038690476,2.0890406427049246,1.2844480161285057,1.7501591738583795,1.150379455450845,5442481,1,False,False,False,False,True,False,False,2014-08-25
NMC,namecoin,Namecoin,0.0120272,0.00122,9.858360655737705,9.569396263645332,8.116395832208607,3.134937182941168,3.5609085606908986,1.7767827485885332,1.7767827485885332,165578229,21,True,True,True,True,False,True,False,2013-04-28
SAT2,saturn2coin,Saturn2Coin,3.101e-05,1.51e-06,20.536423841059605,20.536423841059605,20.536423841059605,5.200175504970488,3.492481281414895,2.140371195600821,1.8410531193103274,30654,1,False,False,False,True,False,False,False,2014-07-05
LOG,woodcoin,Woodcoin,8.50399e-06,1.991e-06,4.271215469613259,2.208828571428571,2.208828571428571,1.8349261753291162,1.2310139717039108,1.574480003349506,1.1788342416595021,7973,1,False,False,False,False,False,False,False,2015-03-22
MNTA,moneta,Moneta,7.99398e-07,1.07801e-08,74.15497073311008,74.15497073311008,4.123456408034415,3.6841526984177984,3.802198560671476,2.6639599355811963,2.64024046497616,703,1,False,False,True,False,False,False,False,2014-08-30
DIG,digit,Digit,1.83776e-06,2.99892e-08,61.280727728648976,61.280727728648976,45.881830120187146,7.964105428048786,8.354369127893053,1.4072757375855225,1.4413382739410214,7786,1,False,False,False,False,False,False,False,2014-06-28
ANI,animecoin,Animecoin,1.50011e-07,9.934e-09,15.100765049325549,15.100765049325549,7.5005500000000005,8.254319975382913,8.3968415328671,2.5551234830500666,2.7278492284720546,15674,0,False,False,False,False,False,False,False,2014-02-28
HYP,hyperstake,HyperStake,7.72488e-05,8.67309e-07,89.06721825785274,89.06721825785274,38.63676376440461,8.759300880862975,12.710111217484393,3.47314297650562,4.137739006841681,421880,6,False,False,True,True,False,False,True,2014-08-09
LOT,lottocoin,LottoCoin,5.30275e-07,1.5712e-09,337.4968177189409,337.4968177189409,71.19123056681792,15.935973724956115,16.26923359976446,1.6853947808638057,1.6815273792056122,6766236,2,False,False,False,True,False,False,False,2013-12-28
