symbol,name,earliest_trade_date,earliest_mention_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post
UNB,UnbreakableCoin,2014-05-23,2014-03-02,2014-05-23,madman5844,1,21,3,110
UNC,UNCoin,2015-03-22,2013-12-10,2015-03-22,dr_chen,1,211,16,567
CARB,Carboncoin,2014-08-02,2012-08-13,2014-08-02,Mandrik,1,7,1,763
CLV,CleverCoin,2015-05-13,2015-05-08,2015-05-13,clevercryptodev,1,14,1,5
BBR,Boolberry,2014-06-24,2014-04-20,2014-06-24,crypto_zoidberg,1,214,6,208
CLR,Copperlark,2013-11-03,2013-06-06,2013-11-03,ig0tik3d,1,259,4,182
UNO,Unobtanium,2013-12-21,2013-10-17,2013-12-21,Blazr2,1,60,5,142
OMC,Omnicoin,2014-05-11,2014-01-19,2014-05-11,omcdice,1,2,1,112
ZED,Zedcoin,2014-03-06,2014-01-17,2014-03-06,MUBBLE86,1,397,3,95
HVC,Heavycoin,2014-03-12,2013-12-30,2014-03-12,1gh,1,29,1,72
CRAVE,Crave,2015-03-26,2015-03-20,2015-03-26,industrialcoinmagic,1,33,1,6
ZET,Zetacoin,2013-09-10,2013-08-03,2013-09-10,Rubberduckie,1,874,76,588
INFX,Influxcoin,2015-09-15,2014-02-22,2015-09-15,influxcoin,1,1,1,570
MAZE,MazeCoin,2015-10-19,2015-09-24,2015-10-19,plastcom,1,100,1,62
XMG,Magi,2014-09-23,2014-04-17,2014-09-23,Magicoin,1,185,9,178
BITCNY,bitCNY,2014-09-23,2014-08-25,2014-09-23,instacash,1,939,16,298
VTA,Virtacoin,2014-08-09,2014-07-02,2014-08-09,misocialnetwork,1,26,1,92
SLFI,Selfiecoin,2015-03-22,2014-06-05,2015-03-22,SelfieCoin Dev,1,2,1,290
AMS,AmsterdamCoin,2015-08-20,2015-08-14,2015-08-20,keesdewit,1,91,2,59
WBB,WildBeastBitcoin,2015-02-28,2015-02-11,2015-02-28,WildBeastBitcoin,1,68,1,17
DUCK,DuckDuckCoin,2014-02-22,2013-05-07,2014-02-22,eule,1,560,3,323
DT,DarkToken,2014-09-17,2014-09-16,2014-09-17,darktoken,1,4,1,1
DP,DigitalPrice,2014-10-04,2014-07-20,2014-10-04,BCTS,1,524,11,149
CESC,CryptoEscudo,2014-04-03,2014-03-29,2014-04-03,play,1,5,1,127
CYP,Cypher,2015-04-11,2015-03-29,2015-04-11,Cypher7A69,1,53,1,13
CYT,Cryptokenz,2015-09-21,2015-09-10,2015-09-21,Crypt0ken,1,102,1,11
